COUNTRY,ISO3,WHO_REGION,DATA_SOURCE,DATE_UPDATED,TOTAL_VACCINATIONS,PERSONS_VACCINATED_1PLUS_DOSE,TOTAL_VACCINATIONS_PER100,PERSONS_VACCINATED_1PLUS_DOSE_PER100,PERSONS_FULLY_VACCINATED,PERSONS_FULLY_VACCINATED_PER100,VACCINES_USED,FIRST_VACCINE_DATE,NUMBER_VACCINES_TYPES_USED,PERSONS_BOOSTER_ADD_DOSE,PERSONS_BOOSTER_ADD_DOSE_PER100
Italy,ITA,EURO,REPORTING,2022-04-03,134881228.0,50342866.0,226.2,84.414,47374372.0,79.432,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-23,4.0,38643286.0,64.793
Jamaica,JAM,AMRO,REPORTING,2022-04-01,1395909.0,781259.0,47.141,26.383,673839.0,22.756,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-03-10,5.0,33290.0,1.124
Japan,JPN,WPRO,REPORTING,2022-03-31,255719551.0,102528330.0,202.187,81.065,100670133.0,79.596,"AstraZeneca - Vaxzevria,Moderna - Spikevax,Novavax-NUVAXOVID,Pfizer BioNTech - Comirnaty",2021-02-17,4.0,52521088.0,41.526
Jersey,JEY,EURO,OWID,2022-03-27,228059.0,82836.0,211.565,76.845,79472.0,73.724,"Moderna - mRNA-1273, AstraZeneca - AZD1222, Pfizer BioNTech - Comirnaty",,3.0,61724.0,57.26
Jordan,JOR,EMRO,REPORTING,2022-03-31,9832387.0,4742427.0,96.366,46.48,4456597.0,43.679,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2021-01-13,6.0,637233.0,6.245
Kazakhstan,KAZ,EURO,REPORTING,2022-04-03,23534254.0,10381612.0,125.3,55.29,9974687.0,53.123,"Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Pfizer BioNTech - Comirnaty,RIBSP - QazVac,Sinovac - CoronaVac",2021-04-07,5.0,3177955.0,16.925
Kenya,KEN,AFRO,REPORTING,2022-03-24,17439527.0,8994309.0,32.433,16.727,8172214.0,15.198,"Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-03-05,5.0,268625.0,0.5
Kiribati,KIR,WPRO,REPORTING,2022-03-13,136758.0,78620.0,114.491,65.819,55333.0,46.324,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV",2021-05-26,2.0,2805.0,2.348
Kosovo,XKX,EURO,REPORTING,2022-04-03,1819088.0,902020.0,101.3,50.233,818199.0,45.565,"AstraZeneca - AZD1222, Pfizer BioNTech - Comirnaty",,2.0,98869.0,5.506
Kuwait,KWT,EMRO,REPORTING,2022-04-04,7879349.0,3413831.0,184.503,79.939,3287244.0,76.974,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-28,5.0,1178274.0,27.591
Kyrgyzstan,KGZ,EURO,REPORTING,2022-04-03,2700520.0,1383030.0,41.4,21.198,1208466.0,18.523,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,RIBSP - QazVac",2021-03-31,6.0,109024.0,1.671
Lao People's Democratic Republic,LAO,WPRO,REPORTING,2022-03-30,10256521.0,5618458.0,140.972,77.224,4493559.0,61.762,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Gamaleya - Sputnik-Light,Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2020-11-25,8.0,1189955.0,16.356
Latvia,LVA,EURO,REPORTING,2022-03-27,2811093.0,1299148.0,147.4,68.101,1266212.0,66.375,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-30,4.0,517577.0,27.131
Lebanon,LBN,EMRO,REPORTING,2022-04-04,5576613.0,2670680.0,81.703,39.128,2341310.0,34.303,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Pfizer BioNTech - Comirnaty",2021-02-14,4.0,564623.0,8.272
Lesotho,LSO,AFRO,REPORTING,2022-03-22,905438.0,782175.0,42.266,36.512,727528.0,33.961,"Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S,SII - Covishield",2021-03-10,3.0,,
Liberia,LBR,AFRO,REPORTING,2022-03-25,1132502.0,1047889.0,22.392,20.719,1015633.0,20.081,SII - Covishield,2021-04-01,1.0,1742.0,0.034
Libya,LBY,EMRO,REPORTING,2022-03-31,3436348.0,2206720.0,50.01,32.115,1135980.0,16.532,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,Sinovac - CoronaVac",2021-04-11,7.0,93648.0,1.363
Liechtenstein,LIE,OTHER,REPORTING,2022-04-03,71104.0,26681.0,183.5,68.86,26346.0,67.995,"Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2021-01-06,3.0,18310.0,47.255
Lithuania,LTU,EURO,REPORTING,2022-04-03,4455813.0,1948260.0,159.5,69.882,1896719.0,67.883,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-23,4.0,880408.0,31.51
Luxembourg,LUX,EURO,REPORTING,2022-04-03,1250128.0,468666.0,199.7,74.854,461081.0,73.642,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-30,4.0,356787.0,56.985
Madagascar,MDG,AFRO,REPORTING,2022-03-22,1306962.0,1098703.0,4.72,3.968,1050879.0,3.795,"Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S,SII - Covishield",2021-05-10,3.0,27380.0,0.099
Malawi,MWI,AFRO,REPORTING,2022-03-13,1993981.0,1570322.0,10.423,8.209,861888.0,4.505,"Janssen - Ad26.COV 2-S,SII - Covishield",2021-03-11,2.0,,
Malaysia,MYS,WPRO,REPORTING,2022-04-01,68946956.0,27517579.0,213.023,85.02,25808478.0,79.739,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,CanSino - Convidecia,Gamaleya - Gam-Covid-Vac,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,Sinovac - CoronaVac",2021-02-24,8.0,15833048.0,48.919
Maldives,MDV,SEARO,REPORTING,2022-03-31,937058.0,398516.0,173.355,73.725,383744.0,70.992,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2021-02-01,8.0,154798.0,28.637
Mali,MLI,AFRO,REPORTING,2022-03-25,1873615.0,1331919.0,9.252,6.577,978690.0,4.833,SII - Covishield,2021-03-31,1.0,,
Malta,MLT,EURO,REPORTING,2022-04-03,1205345.0,449537.0,234.2,87.363,443277.0,86.146,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-23,4.0,344803.0,67.009
Marshall Islands,MHL,WPRO,REPORTING,2022-03-17,57421.0,30074.0,97.005,50.806,24904.0,42.072,"Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-29,3.0,5152.0,8.704
Martinique,MTQ,AMRO,REPORTING,2022-04-01,375914.0,147733.0,100.173,39.368,142380.0,37.941,Pfizer BioNTech - Comirnaty,,1.0,85801.0,22.864
Mauritania,MRT,AFRO,REPORTING,2022-03-21,2650797.0,1553213.0,57.011,33.405,1057009.0,22.733,"Beijing CNBG - BBIBP-CorV,SII - Covishield",2021-03-26,2.0,40575.0,0.873
Mauritius,MUS,AFRO,REPORTING,2022-03-11,2494317.0,1000474.0,196.13,78.668,963452.0,75.757,"Beijing CNBG - BBIBP-CorV,Bharat - Covaxin,SII - Covishield",2021-01-26,3.0,530381.0,41.704
Mexico,MEX,AMRO,REPORTING,2022-04-01,192422777.0,85603132.0,149.243,66.394,79752864.0,61.856,"AstraZeneca - Vaxzevria,CanSino - Convidecia,Gamaleya - Gam-Covid-Vac,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,Sinovac - CoronaVac",2020-12-24,7.0,36338300.0,28.184
Micronesia (Federated States of),FSM,WPRO,REPORTING,2022-03-17,110099.0,62087.0,95.719,53.978,51505.0,44.778,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2021-01-13,4.0,9293.0,8.079
Monaco,MCO,EURO,REPORTING,2021-12-21,65140.0,28875.0,166.0,73.578,25667.0,65.404,Pfizer BioNTech - Comirnaty,2021-06-30,1.0,,
Mongolia,MNG,WPRO,REPORTING,2022-04-01,5594088.0,2272436.0,170.64,69.318,2174614.0,66.334,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-02-23,6.0,1031597.0,31.468
Montenegro,MNE,EURO,REPORTING,2022-03-27,528291.0,276158.0,84.1,44.407,252133.0,40.544,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Pfizer BioNTech - Comirnaty",2021-02-24,4.0,,
Montserrat,MSR,AMRO,REPORTING,2022-04-01,4221.0,1897.0,84.437,37.948,1814.0,36.287,AstraZeneca - Vaxzevria,2021-02-08,1.0,510.0,10.202
Morocco,MAR,EMRO,REPORTING,2022-04-03,54308312.0,24887621.0,147.135,67.427,23361571.0,63.292,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty",2021-01-28,5.0,6156833.0,16.68
Mozambique,MOZ,AFRO,REPORTING,2022-03-25,26215793.0,14243939.0,83.876,45.573,13130997.0,42.012,"Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S,SII - Covishield",2021-03-08,3.0,297597.0,0.952
Myanmar,MMR,SEARO,REPORTING,2022-04-02,50072770.0,27030964.0,92.029,49.68,21934436.0,40.313,"Beijing CNBG - BBIBP-CorV,SII - Covishield",2021-01-27,2.0,1107370.0,2.035
Namibia,NAM,AFRO,REPORTING,2022-03-25,834756.0,450833.0,32.853,17.743,383923.0,15.11,"Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-03-19,4.0,35908.0,1.413
Nauru,NRU,WPRO,REPORTING,2022-03-31,22976.0,9464.0,212.073,87.355,8585.0,79.241,"AstraZeneca - Vaxzevria,SII - Covishield",2021-04-09,2.0,4927.0,45.477
Nepal,NPL,SEARO,REPORTING,2022-04-04,43549489.0,22053904.0,149.466,75.691,19195930.0,65.882,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Bharat - Covaxin,Gamaleya - Gam-Covid-Vac,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-01-27,8.0,2299655.0,7.893
Netherlands,NLD,EURO,REPORTING,2022-04-03,35253775.0,13459301.0,202.5,77.319,12393117.0,71.194,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2021-01-06,4.0,9206786.0,52.89
New Caledonia,NCL,WPRO,REPORTING,2022-03-28,458085.0,188003.0,160.451,65.851,179880.0,63.006,"Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty",2021-01-20,2.0,,
New Zealand,NZL,WPRO,REPORTING,2022-04-01,10965958.0,4262827.0,227.404,88.399,4040835.0,83.796,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Novavax-NUVAXOVID,Pfizer BioNTech - Comirnaty",2021-02-19,4.0,2616138.0,54.252
Nicaragua,NIC,AMRO,REPORTING,2022-04-01,10003541.0,5604596.0,151.007,84.603,4398945.0,66.404,"AstraZeneca - Vaxzevria,CIGB - CIGB-66,Finlay - Soberana Plus,Finlay - Soberana-02,Gamaleya - Gam-Covid-Vac,Gamaleya - Sputnik-Light,Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-03-03,9.0,,
Niger,NER,AFRO,REPORTING,2022-03-24,2681673.0,2180972.0,11.078,9.01,1545630.0,6.385,"Beijing CNBG - BBIBP-CorV,SII - Covishield",2021-03-29,2.0,,
Nigeria,NGA,AFRO,REPORTING,2022-03-27,31391732.0,21049754.0,15.228,10.211,9565143.0,4.64,SII - Covishield,2021-03-05,1.0,776835.0,0.377
Niue,NIU,WPRO,REPORTING,2022-03-13,4161.0,1650.0,257.169,101.978,1417.0,87.577,Pfizer BioNTech - Comirnaty,2021-06-08,1.0,1094.0,67.614
North Macedonia,MKD,EURO,REPORTING,2022-04-03,1841819.0,852988.0,88.4,41.083,835804.0,40.255,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Pfizer BioNTech - Comirnaty,Sinovac - CoronaVac,Wuhan CNBG - Inactivated",2021-02-17,6.0,153027.0,7.37
Northern Mariana Islands (Commonwealth of the),MNP,WPRO,REPORTING,2022-03-16,,44512.0,,77.336,43590.0,75.734,"Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-19,3.0,,
Norway,NOR,EURO,REPORTING,2022-04-03,11271659.0,4331261.0,210.0,80.693,4034051.0,75.156,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-23,4.0,2913266.0,54.275
occupied Palestinian territory,PSE,EMRO,REPORTING,2022-04-03,3707619.0,1999492.0,72.678,39.195,1762313.0,34.546,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Gamaleya - Sputnik-Light,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,Sinovac - CoronaVac",2021-02-02,8.0,323950.0,6.35
Oman,OMN,EMRO,REPORTING,2022-03-28,7012356.0,3255730.0,137.319,63.755,3024079.0,59.219,"AstraZeneca - Vaxzevria,Gamaleya - Gam-Covid-Vac,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2020-12-29,5.0,732547.0,14.345
Pakistan,PAK,EMRO,REPORTING,2022-03-17,226203802.0,132004138.0,102.405,59.759,104543642.0,47.328,"Beijing CNBG - BBIBP-CorV,Bharat - Covaxin,CanSino - Convidecia,Gamaleya - Gam-Covid-Vac,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2021-02-03,8.0,4869245.0,2.204
Palau,PLW,WPRO,REPORTING,2022-03-17,46724.0,20117.0,258.258,111.193,17833.0,98.568,"Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2021-01-03,3.0,11121.0,61.469
Panama,PAN,AMRO,REPORTING,2022-04-01,7945389.0,3449723.0,184.144,79.952,3037058.0,70.388,"AstraZeneca - Vaxzevria,Pfizer BioNTech - Comirnaty",2021-01-20,2.0,1458608.0,33.805
Papua New Guinea,PNG,WPRO,REPORTING,2022-03-22,422817.0,317150.0,4.726,3.545,257566.0,2.879,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S,SII - Covishield",2021-03-30,4.0,10114.0,0.113
Paraguay,PRY,AMRO,REPORTING,2022-04-01,8472594.0,3875316.0,118.788,54.333,3331746.0,46.712,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Bharat - Covaxin,Gamaleya - Gam-Covid-Vac,Julphar - Hayat-Vax,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,Sinovac - CoronaVac",2021-02-22,8.0,1265532.0,17.743
Peru,PER,AMRO,REPORTING,2022-04-01,67477949.0,28695243.0,204.653,87.03,26024856.0,78.931,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Pfizer BioNTech - Comirnaty",2021-02-09,3.0,12757850.0,38.693
Philippines,PHL,WPRO,REPORTING,2022-03-31,142489795.0,71241756.0,130.031,65.013,65992429.0,60.222,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Bharat - Covaxin,Gamaleya - Gam-Covid-Vac,Gamaleya - Sputnik-Light,Janssen - Ad26.COV 2-S,Julphar - Hayat-Vax,Moderna - Spikevax,Novavax-NUVAXOVID,Pfizer BioNTech - Comirnaty,Sinovac - CoronaVac",2021-03-01,11.0,12074999.0,11.019
Pitcairn Islands,PCN,WPRO,REPORTING,2022-02-28,106.0,46.0,212.0,92.0,37.0,74.0,AstraZeneca - Vaxzevria,2021-05-17,1.0,23.0,46.0
Poland,POL,EURO,REPORTING,2022-04-03,54095668.0,22703333.0,142.5,59.812,22392861.0,58.994,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-23,4.0,11741127.0,30.932
Portugal,PRT,EURO,REPORTING,2022-04-03,23698913.0,9685762.0,230.2,94.165,8812242.0,85.59,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,Sinovac - CoronaVac",2020-12-23,6.0,6324578.0,61.428
Puerto Rico,PRI,AMRO,REPORTING,2022-04-01,7082520.0,3131894.0,247.567,109.474,2626176.0,91.797,"Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",,3.0,1465978.0,51.243
Qatar,QAT,EMRO,REPORTING,2022-04-03,6652044.0,2602309.0,230.889,90.325,2602309.0,90.325,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-23,4.0,1463519.0,50.798
Republic of Korea,KOR,WPRO,REPORTING,2022-04-04,120600744.0,44894841.0,235.23,87.567,44421396.0,86.643,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Novavax-NUVAXOVID,Pfizer BioNTech - Comirnaty",2021-02-26,5.0,32800214.0,63.976
Republic of Moldova,MDA,EURO,REPORTING,2022-04-03,2154271.0,1087155.0,53.4,26.95,1055866.0,26.174,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,Sinovac - CoronaVac",2021-03-03,7.0,312671.0,7.751
Romania,ROU,EURO,REPORTING,2022-04-03,15966062.0,8165643.0,82.6,42.246,8104179.0,41.928,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2021-01-27,4.0,1707437.0,8.834
Russian Federation,RUS,EURO,OWID,2022-04-05,163623016.0,79920509.0,112.1,54.765,72847646.0,49.918,"SRCVB - EpiVacCorona, Gamaleya - Sputnik V",,2.0,,
Rwanda,RWA,AFRO,REPORTING,2022-03-29,19864875.0,8907627.0,153.37,68.773,8099237.0,62.532,"Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2021-03-05,7.0,2858011.0,22.066
Saba,XCA,AMRO,REPORTING,2022-04-01,3156.0,1585.0,163.27,81.997,1571.0,81.273,,,,,
Saint Helena,SHN,AFRO,OWID,2021-05-05,7892.0,4361.0,129.995,71.833,3531.0,58.162,AstraZeneca - AZD1222,,1.0,,
Saint Kitts and Nevis,KNA,AMRO,REPORTING,2022-04-01,57949.0,28273.0,108.943,53.153,26500.0,49.82,"AstraZeneca - Vaxzevria,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-02-22,3.0,3176.0,5.971
Saint Lucia,LCA,AMRO,REPORTING,2022-04-01,117881.0,58182.0,64.196,31.685,52791.0,28.749,"AstraZeneca - Vaxzevria,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-02-17,3.0,6908.0,3.762
Saint Vincent and the Grenadines,VCT,AMRO,REPORTING,2022-04-01,69756.0,36093.0,62.877,32.534,30188.0,27.211,"AstraZeneca - Vaxzevria,Gamaleya - Gam-Covid-Vac,Gamaleya - Sputnik-Light,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-02-01,5.0,3475.0,3.132
Samoa,WSM,WPRO,REPORTING,2022-03-16,304893.0,173862.0,153.665,87.626,131031.0,66.039,"AstraZeneca - Vaxzevria,Pfizer BioNTech - Comirnaty",2021-04-18,2.0,,
San Marino,SMR,EURO,REPORTING,2022-04-03,69081.0,26340.0,203.6,76.452,23615.0,68.543,"Gamaleya - Gam-Covid-Vac,Pfizer BioNTech - Comirnaty",2021-02-24,2.0,19126.0,55.513
Sao Tome and Principe,STP,AFRO,REPORTING,2022-03-29,208657.0,113708.0,95.208,51.884,86914.0,39.658,"AstraZeneca - Vaxzevria,SII - Covishield",2021-03-15,2.0,8035.0,3.666
Saudi Arabia,SAU,EMRO,REPORTING,2022-04-04,63202128.0,26273350.0,181.543,75.468,24591360.0,70.637,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2021-01-06,4.0,12337418.0,35.438
Senegal,SEN,AFRO,REPORTING,2022-03-15,2496373.0,1457116.0,14.909,8.702,1039257.0,6.207,"Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S,SII - Covishield",2021-02-23,3.0,3430.0,0.02
Serbia,SRB,EURO,REPORTING,2022-03-06,6688582.0,3383380.0,96.6,48.845,3305202.0,47.717,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-23,5.0,,
Seychelles,SYC,AFRO,REPORTING,2022-03-29,199850.0,84387.0,203.209,85.805,80153.0,81.5,"Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Julphar - Hayat-Vax,SII - Covishield",2021-01-10,4.0,35310.0,35.903
Sierra Leone,SLE,AFRO,REPORTING,2022-03-29,2868978.0,1743563.0,35.966,21.857,1125415.0,14.108,"Beijing CNBG - BBIBP-CorV,SII - Covishield",2021-03-15,2.0,2767.0,0.035
Singapore,SGP,WPRO,REPORTING,2022-03-28,13825593.0,5005722.0,236.321,85.563,4964989.0,84.867,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-30,4.0,3854882.0,65.892
Sint Eustatius,XBA,AMRO,REPORTING,2022-04-01,3110.0,1588.0,99.076,50.589,1522.0,48.487,,,,,
Sint Maarten,SXM,AMRO,REPORTING,2022-04-01,62043.0,27974.0,144.683,65.235,25970.0,60.562,"AstraZeneca - Vaxzevria,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2021-02-22,3.0,8099.0,18.887
Slovakia,SVK,EURO,REPORTING,2022-04-03,7056491.0,2820268.0,129.3,51.673,2768365.0,50.722,"AstraZeneca - Vaxzevria,Gamaleya - Gam-Covid-Vac,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2021-01-06,5.0,1639952.0,30.047
Slovenia,SVN,EURO,REPORTING,2022-04-03,2948334.0,1239399.0,140.7,59.136,1207628.0,57.62,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-23,4.0,637309.0,30.408
Solomon Islands,SLB,WPRO,REPORTING,2022-04-03,380448.0,245948.0,55.388,35.806,133612.0,19.452,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-03-23,4.0,1236.0,0.18
Somalia,SOM,EMRO,REPORTING,2022-04-04,2477195.0,2011448.0,15.586,12.656,1351016.0,8.501,"Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S,SII - Covishield,Sinovac - CoronaVac",2021-03-16,4.0,,
South Africa,ZAF,AFRO,REPORTING,2022-03-27,33405701.0,21674770.0,56.325,36.546,18602475.0,31.366,"Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty",2021-02-17,2.0,2078695.0,3.505
South Sudan,SSD,AFRO,REPORTING,2022-03-23,575057.0,526243.0,5.137,4.701,482816.0,4.313,"Janssen - Ad26.COV 2-S,SII - Covishield",2021-04-06,2.0,,
Spain,ESP,EURO,REPORTING,2022-04-03,100893285.0,41137603.0,213.2,86.912,37188249.0,78.568,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-30,4.0,24547622.0,51.862
Sri Lanka,LKA,SEARO,REPORTING,2022-04-04,39334477.0,17013894.0,183.692,79.455,14427857.0,67.378,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-01-29,6.0,7892726.0,36.859
Sudan,SDN,EMRO,REPORTING,2022-03-31,6761896.0,5711150.0,15.421,13.025,3360477.0,7.664,"Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2021-03-09,5.0,23801.0,0.054
Suriname,SUR,AMRO,REPORTING,2022-04-01,552324.0,267335.0,94.152,45.571,237194.0,40.433,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-02-23,5.0,47795.0,8.147
Sweden,SWE,EURO,REPORTING,2022-04-03,20528131.0,7544567.0,198.8,73.053,7371896.0,71.381,"AstraZeneca - Vaxzevria,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-23,3.0,5209858.0,50.446
Switzerland,CHE,EURO,REPORTING,2022-03-27,11853901.0,6081866.0,137.0,70.67,5830100.0,67.744,"Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-23,3.0,,
Syrian Arab Republic,SYR,EMRO,REPORTING,2022-03-27,3442389.0,2353234.0,19.67,13.447,1359342.0,7.767,"Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Gamaleya - Sputnik-Light,Janssen - Ad26.COV 2-S,SII - Covishield,Sinovac - CoronaVac",2021-04-01,6.0,7901.0,0.045
