COUNTRY,ISO3,WHO_REGION,DATA_SOURCE,DATE_UPDATED,TOTAL_VACCINATIONS,PERSONS_VACCINATED_1PLUS_DOSE,TOTAL_VACCINATIONS_PER100,PERSONS_VACCINATED_1PLUS_DOSE_PER100,PERSONS_FULLY_VACCINATED,PERSONS_FULLY_VACCINATED_PER100,VACCINES_USED,FIRST_VACCINE_DATE,NUMBER_VACCINES_TYPES_USED,PERSONS_BOOSTER_ADD_DOSE,PERSONS_BOOSTER_ADD_DOSE_PER100
Slovakia,SVK,EURO,REPORTING,2022-07-10,7080956.0,2822559.0,129.7,51.715,2772729.0,50.802,"AstraZeneca - Vaxzevria,Gamaleya - Gam-Covid-Vac,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Novavax-NUVAXOVID,Pfizer BioNTech - Comirnaty",2021-01-06,6.0,1653983.0,30.305
Slovenia,SVN,EURO,REPORTING,2022-07-10,2956707.0,1236292.0,141.1,59.017,1205608.0,57.523,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Novavax-NUVAXOVID,Pfizer BioNTech - Comirnaty",2020-12-23,5.0,650124.0,31.019
Solomon Islands,SLB,WPRO,REPORTING,2022-07-17,505010.0,295016.0,73.522,42.95,192043.0,27.959,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-03-23,4.0,17987.0,2.619
Somalia,SOM,EMRO,REPORTING,2022-07-27,3648859.0,2807072.0,22.959,17.662,2040506.0,12.839,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Bharat - Covaxin,CanSino - Convidecia,Gamaleya - Gam-Covid-Vac,Gamaleya - Sputnik-Light,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2021-03-16,11.0,,
South Africa,ZAF,AFRO,REPORTING,2022-08-07,37265934.0,23594124.0,62.834,39.782,20600869.0,34.735,"Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty",2021-02-17,2.0,3627168.0,6.116
South Sudan,SSD,AFRO,REPORTING,2022-08-07,1563496.0,1513206.0,13.968,13.518,1471227.0,13.143,"Janssen - Ad26.COV 2-S,SII - Covishield",2021-04-06,2.0,,
Spain,ESP,EURO,REPORTING,2022-07-10,102480315.0,41243255.0,216.5,87.135,37428893.0,79.076,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-30,4.0,25573549.0,54.029
Sri Lanka,LKA,SEARO,REPORTING,2022-08-08,39724661.0,17106561.0,185.514,79.888,14558718.0,67.989,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-01-29,6.0,8059382.0,37.637
Sudan,SDN,EMRO,REPORTING,2022-05-30,8179010.0,6651268.0,18.653,15.168,4536964.0,10.347,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Bharat - Covaxin,CanSino - Convidecia,Gamaleya - Gam-Covid-Vac,Gamaleya - Sputnik-Light,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2021-03-09,11.0,50234.0,0.115
Suriname,SUR,AMRO,REPORTING,2022-08-05,554588.0,267820.0,94.538,45.654,237879.0,40.55,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-02-23,5.0,48889.0,8.334
Sweden,SWE,EURO,REPORTING,2022-07-10,22055820.0,7560493.0,213.6,73.207,7399467.0,71.648,"AstraZeneca - Vaxzevria,Moderna - Spikevax,Novavax-NUVAXOVID,Pfizer BioNTech - Comirnaty,Unknown Vaccine",2020-12-23,5.0,5472434.0,52.988
Switzerland,CHE,EURO,REPORTING,2022-07-24,15680251.0,6090398.0,181.2,70.769,5714078.0,66.396,"Janssen - Ad26.COV 2-S,Moderna - Spikevax,Novavax-NUVAXOVID,Pfizer BioNTech - Comirnaty",2020-12-23,4.0,3935007.0,45.724
Syrian Arab Republic,SYR,EMRO,REPORTING,2022-07-19,4389805.0,2842478.0,25.084,16.242,1914784.0,10.941,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Bharat - Covaxin,CanSino - Convidecia,Gamaleya - Gam-Covid-Vac,Gamaleya - Sputnik-Light,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2021-04-01,11.0,34606.0,0.198
Tajikistan,TJK,EURO,REPORTING,2022-06-12,13782905.0,5220731.0,144.5,54.738,5034819.0,52.789,"AstraZeneca - Vaxzevria,Gamaleya - Gam-Covid-Vac,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2021-03-24,6.0,3527355.0,36.984
Thailand,THA,SEARO,REPORTING,2022-08-08,141190576.0,56871150.0,202.279,81.477,53241380.0,76.277,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield,SII - Covovax,Sinovac - CoronaVac",2021-02-28,8.0,31078046.0,44.524
The United Kingdom,GBR,EURO,REPORTING,2022-07-20,150393033.0,53684877.0,221.5,78.879,50403747.0,74.058,"AstraZeneca - Vaxzevria,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-21,3.0,,
Timor-Leste,TLS,SEARO,REPORTING,2022-08-09,1766617.0,846537.0,133.992,64.207,735782.0,55.807,"AstraZeneca - Vaxzevria,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2021-04-07,4.0,184298.0,13.978
Togo,TGO,AFRO,REPORTING,2022-08-07,3262548.0,2148694.0,39.409,25.954,1557538.0,18.814,SII - Covishield,2021-03-10,1.0,125668.0,1.518
Tokelau,TKL,WPRO,REPORTING,2022-04-21,3326.0,1339.0,246.37,99.185,1125.0,83.333,Pfizer BioNTech - Comirnaty,2021-07-20,1.0,862.0,63.852
Tonga,TON,WPRO,REPORTING,2022-08-01,201221.0,87044.0,190.379,82.354,76562.0,72.437,"AstraZeneca - Vaxzevria,Pfizer BioNTech - Comirnaty",2021-04-14,2.0,37615.0,35.588
Trinidad and Tobago,TTO,AMRO,REPORTING,2022-08-05,1577571.0,752321.0,112.725,53.757,715617.0,51.134,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-02-17,5.0,167425.0,11.963
Tunisia,TUN,EMRO,REPORTING,2022-08-02,14913093.0,8893118.0,126.183,75.247,6379291.0,53.977,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Bharat - Covaxin,CanSino - Convidecia,Gamaleya - Gam-Covid-Vac,Gamaleya - Sputnik-Light,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,Sinovac - CoronaVac",2021-03-13,10.0,1330887.0,11.261
Turkey,TUR,EURO,OWID,2022-08-02,149563323.0,57874843.0,177.3,69.599,53105133.0,63.863,"Pfizer BioNTech - Comirnaty, Sinovac - CoronaVac, Turkovac",,3.0,,
Turkmenistan,TKM,EURO,REPORTING,2022-03-06,7140000.0,2970000.0,118.4,49.244,2920000.0,48.415,"Anhui ZL - Zifivax,AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,RIBSP - QazVac,SRCVB - EpiVacCorona,Unknown Vaccine",2021-02-24,7.0,1250000.0,20.726
Turks and Caicos Islands,TCA,AMRO,REPORTING,2022-08-05,70169.0,32189.0,181.231,83.137,30129.0,77.817,Pfizer BioNTech - Comirnaty,2021-01-11,1.0,7851.0,20.277
Tuvalu,TUV,WPRO,REPORTING,2022-06-17,16276.0,9289.0,138.026,78.774,6987.0,59.252,AstraZeneca - Vaxzevria,2021-04-13,1.0,,
Uganda,UGA,AFRO,REPORTING,2022-08-07,24859885.0,18203390.0,54.349,39.797,12434786.0,27.185,"Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2021-03-10,5.0,378659.0,0.828
Ukraine,UKR,EURO,REPORTING,2022-02-27,31668577.0,15774300.0,72.4,36.069,15153577.0,34.65,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2021-02-24,6.0,741197.0,1.695
United Arab Emirates,ARE,EMRO,REPORTING,2022-07-06,24922054.0,9991089.0,251.982,101.018,9792266.0,99.008,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Bharat - Covaxin,CanSino - Convidecia,Gamaleya - Gam-Covid-Vac,Gamaleya - Sputnik-Light,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",,11.0,5138699.0,51.956
United Republic of Tanzania,TZA,AFRO,REPORTING,2022-08-07,19927742.0,16315065.0,33.361,27.313,14775183.0,24.735,"Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty",2021-07-28,3.0,7171363.0,12.005
United States of America,USA,AMRO,REPORTING,2022-08-05,596173194.0,265373167.0,180.111,80.173,220560950.0,66.634,"Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-14,3.0,105836560.0,31.975
Uruguay,URY,AMRO,REPORTING,2022-08-05,8716494.0,2999180.0,250.926,86.339,2890370.0,83.207,"AstraZeneca - Vaxzevria,Pfizer BioNTech - Comirnaty,Sinovac - CoronaVac",2021-02-27,3.0,2060113.0,59.306
Uzbekistan,UZB,EURO,REPORTING,2022-07-10,58191020.0,19890447.0,173.9,59.429,15794134.0,47.19,"Anhui ZL - Zifivax,Gamaleya - Gam-Covid-Vac,Gamaleya - Sputnik-Light,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac,Unknown Vaccine",2021-04-28,8.0,12184343.0,36.405
Vanuatu,VUT,WPRO,REPORTING,2022-06-19,260304.0,143339.0,84.75,46.668,130607.0,42.523,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S",2021-06-02,3.0,15966.0,5.198
Venezuela (Bolivarian Republic of),VEN,AMRO,REPORTING,2022-08-05,37860994.0,22157232.0,133.145,77.92,14287370.0,50.244,"Beijing CNBG - BBIBP-CorV,CIGB - CIGB-66,Finlay - Soberana-02,Gamaleya - Gam-Covid-Vac,Gamaleya - Sputnik-Light,Sinovac - CoronaVac",2021-02-22,6.0,651502.0,2.291
Viet Nam,VNM,WPRO,REPORTING,2022-07-21,241480787.0,87717272.0,248.083,90.116,81040637.0,83.256,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,CIGB - CIGB-66,Gamaleya - Gam-Covid-Vac,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2021-03-08,6.0,63619909.0,65.359
Wallis and Futuna,WLF,WPRO,REPORTING,2022-04-14,16426.0,6592.0,146.061,58.616,6633.0,58.981,Moderna - Spikevax,2021-03-19,1.0,3201.0,28.463
Yemen,YEM,EMRO,REPORTING,2022-08-02,880609.0,712781.0,2.952,2.39,452843.0,1.518,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Bharat - Covaxin,CanSino - Convidecia,Gamaleya - Gam-Covid-Vac,Gamaleya - Sputnik-Light,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2021-04-20,11.0,80.0,0.0
Zambia,ZMB,AFRO,REPORTING,2022-08-07,8435595.0,7540676.0,45.886,41.018,5400440.0,29.376,"Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S,SII - Covishield",2021-04-14,3.0,545365.0,2.967
Zimbabwe,ZWE,AFRO,REPORTING,2022-07-24,11970435.0,6349256.0,80.539,42.719,4702463.0,31.639,"Beijing CNBG - BBIBP-CorV,Bharat - Covaxin,Gamaleya - Gam-Covid-Vac,Sinovac - CoronaVac",2021-02-18,4.0,918716.0,6.181
