COUNTRY,ISO3,WHO_REGION,DATA_SOURCE,DATE_UPDATED,TOTAL_VACCINATIONS,PERSONS_VACCINATED_1PLUS_DOSE,TOTAL_VACCINATIONS_PER100,PERSONS_VACCINATED_1PLUS_DOSE_PER100,PERSONS_FULLY_VACCINATED,PERSONS_FULLY_VACCINATED_PER100,VACCINES_USED,FIRST_VACCINE_DATE,NUMBER_VACCINES_TYPES_USED,PERSONS_BOOSTER_ADD_DOSE,PERSONS_BOOSTER_ADD_DOSE_PER100
Slovakia,SVK,EURO,REPORTING,2022-05-22,7073837.0,2821593.0,129.6,51.698,2771307.0,50.776,"AstraZeneca - Vaxzevria,Gamaleya - Gam-Covid-Vac,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Novavax-NUVAXOVID,Pfizer BioNTech - Comirnaty",2021-01-06,6.0,1649439.0,30.221
Slovenia,SVN,EURO,REPORTING,2022-05-22,2957767.0,1238038.0,141.1,59.071,1207024.0,57.591,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Novavax-NUVAXOVID,Pfizer BioNTech - Comirnaty",2020-12-23,5.0,648646.0,30.949
Solomon Islands,SLB,WPRO,REPORTING,2022-05-15,439234.0,269697.0,63.946,39.264,166361.0,24.22,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-03-23,4.0,3176.0,0.462
Somalia,SOM,EMRO,REPORTING,2022-06-01,2784987.0,2298052.0,17.523,14.459,1426011.0,8.972,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Bharat - Covaxin,CanSino - Convidecia,Gamaleya - Gam-Covid-Vac,Gamaleya - Sputnik-Light,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2021-03-16,11.0,,
South Africa,ZAF,AFRO,REPORTING,2022-05-22,35744528.0,22751847.0,60.269,38.362,19786285.0,33.362,"Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty",2021-02-17,2.0,3073130.0,5.182
South Sudan,SSD,AFRO,REPORTING,2022-05-22,730047.0,681305.0,6.522,6.086,637798.0,5.698,"Janssen - Ad26.COV 2-S,SII - Covishield",2021-04-06,2.0,,
Spain,ESP,EURO,REPORTING,2022-05-15,101466700.0,41195985.0,214.4,87.035,37333895.0,78.876,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-30,4.0,24917387.0,52.643
Sri Lanka,LKA,SEARO,REPORTING,2022-05-31,39566204.0,17072205.0,184.774,79.727,14510353.0,67.763,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-01-29,6.0,7983646.0,37.284
Sudan,SDN,EMRO,REPORTING,2022-05-22,7206762.0,5873864.0,16.435,13.396,3742065.0,8.534,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Bharat - Covaxin,CanSino - Convidecia,Gamaleya - Gam-Covid-Vac,Gamaleya - Sputnik-Light,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2021-03-09,11.0,38261.0,0.087
Suriname,SUR,AMRO,REPORTING,2022-05-20,553668.0,267593.0,94.381,45.615,237596.0,40.502,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-02-23,5.0,48479.0,8.264
Sweden,SWE,EURO,REPORTING,2022-05-22,21679566.0,7553898.0,209.9,73.143,7386588.0,71.523,"AstraZeneca - Vaxzevria,Moderna - Spikevax,Novavax-NUVAXOVID,Pfizer BioNTech - Comirnaty,Unknown Vaccine",2020-12-23,5.0,5368688.0,51.984
Switzerland,CHE,EURO,REPORTING,2022-05-22,15535912.0,6083847.0,179.5,70.693,5705105.0,66.292,"Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-23,3.0,3805531.0,44.219
Syrian Arab Republic,SYR,EMRO,REPORTING,2022-05-29,3870173.0,2544641.0,22.114,14.54,1633948.0,9.336,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Bharat - Covaxin,CanSino - Convidecia,Gamaleya - Gam-Covid-Vac,Gamaleya - Sputnik-Light,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2021-04-01,11.0,21460.0,0.123
Tajikistan,TJK,EURO,REPORTING,2022-05-08,12504152.0,5189877.0,131.1,54.415,4976770.0,52.18,"AstraZeneca - Vaxzevria,Gamaleya - Gam-Covid-Vac,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2021-03-24,6.0,2337505.0,24.508
Thailand,THA,SEARO,REPORTING,2022-05-30,136896281.0,56502581.0,196.127,80.949,52441135.0,75.131,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield,SII - Covovax,Sinovac - CoronaVac",2021-02-28,8.0,27952565.0,40.047
The United Kingdom,GBR,EURO,REPORTING,2022-05-25,143004953.0,53436647.0,210.7,78.514,49925517.0,73.355,"AstraZeneca - Vaxzevria,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-21,3.0,,
Timor-Leste,TLS,SEARO,REPORTING,2022-05-31,1577138.0,807407.0,119.621,61.239,674935.0,51.192,"AstraZeneca - Vaxzevria,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2021-04-07,4.0,94796.0,7.19
Togo,TGO,AFRO,REPORTING,2022-05-22,3290821.0,2086764.0,39.75,25.206,1557538.0,18.814,SII - Covishield,2021-03-10,1.0,58601.0,0.708
Tokelau,TKL,WPRO,REPORTING,2022-04-21,3538.0,1339.0,262.074,99.185,1337.0,99.037,Pfizer BioNTech - Comirnaty,2021-07-20,1.0,862.0,63.852
Tonga,TON,WPRO,REPORTING,2022-04-28,261560.0,104624.0,247.467,98.987,97151.0,91.916,"AstraZeneca - Vaxzevria,Pfizer BioNTech - Comirnaty",2021-04-14,2.0,59785.0,56.564
Trinidad and Tobago,TTO,AMRO,REPORTING,2022-05-20,1556749.0,748288.0,111.237,53.469,712127.0,50.885,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-02-17,5.0,153338.0,10.957
Tunisia,TUN,EMRO,REPORTING,2022-05-30,13178235.0,7229872.0,111.504,61.174,6372301.0,53.917,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Bharat - Covaxin,CanSino - Convidecia,Gamaleya - Gam-Covid-Vac,Gamaleya - Sputnik-Light,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,Sinovac - CoronaVac",2021-03-13,10.0,1264171.0,10.696
Turkey,TUR,EURO,OWID,2022-05-31,147678580.0,57836527.0,175.1,69.553,53058053.0,63.806,"Pfizer BioNTech - Comirnaty, Sinovac - CoronaVac, Turkovac",,3.0,,
Turkmenistan,TKM,EURO,REPORTING,2022-03-06,7140000.0,2970000.0,118.4,49.244,2920000.0,48.415,"Anhui ZL - Zifivax,AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,RIBSP - QazVac,SRCVB - EpiVacCorona,Unknown Vaccine",2021-02-24,7.0,1250000.0,20.726
Turks and Caicos Islands,TCA,AMRO,REPORTING,2022-05-20,69465.0,31807.0,179.413,82.15,29807.0,76.985,Pfizer BioNTech - Comirnaty,2021-01-11,1.0,7851.0,20.277
Tuvalu,TUV,WPRO,REPORTING,2022-04-05,12528.0,6368.0,106.242,54.003,6160.0,52.239,AstraZeneca - Vaxzevria,2021-04-13,1.0,,
Uganda,UGA,AFRO,REPORTING,2022-05-22,21044430.0,15753703.0,46.008,34.441,10663135.0,23.312,"Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2021-03-10,5.0,54546.0,0.119
Ukraine,UKR,EURO,REPORTING,2022-02-27,31668577.0,15774300.0,72.4,36.069,15153577.0,34.65,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2021-02-24,6.0,741197.0,1.695
United Arab Emirates,ARE,EMRO,REPORTING,2022-05-31,24909327.0,9991089.0,251.854,101.018,9792266.0,99.008,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Bharat - Covaxin,CanSino - Convidecia,Gamaleya - Gam-Covid-Vac,Gamaleya - Sputnik-Light,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",,11.0,5125972.0,51.828
United Republic of Tanzania,TZA,AFRO,REPORTING,2022-05-22,7967468.0,6483895.0,13.338,10.855,3915900.0,6.556,"Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty",2021-07-28,3.0,,
United States of America,USA,AMRO,REPORTING,2022-05-20,575410180.0,261081002.0,173.839,78.876,218226608.0,65.929,"Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-14,3.0,100929381.0,30.492
Uruguay,URY,AMRO,REPORTING,2022-05-20,8293596.0,2988686.0,238.752,86.037,2872082.0,82.68,"AstraZeneca - Vaxzevria,Pfizer BioNTech - Comirnaty,Sinovac - CoronaVac",2021-02-27,3.0,2021299.0,58.188
Uzbekistan,UZB,EURO,REPORTING,2022-05-22,51396252.0,19408304.0,153.6,57.989,15040927.0,44.94,"Anhui ZL - Zifivax,Gamaleya - Gam-Covid-Vac,Gamaleya - Sputnik-Light,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2021-04-28,7.0,6874855.0,20.541
Vanuatu,VUT,WPRO,REPORTING,2022-04-03,242178.0,132941.0,78.848,43.283,118158.0,38.47,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S",2021-06-02,3.0,10610.0,3.454
Venezuela (Bolivarian Republic of),VEN,AMRO,REPORTING,2022-05-20,37860994.0,22157232.0,133.145,77.92,14287370.0,50.244,"Beijing CNBG - BBIBP-CorV,CIGB - CIGB-66,Finlay - Soberana-02,Gamaleya - Gam-Covid-Vac,Gamaleya - Sputnik-Light,Sinovac - CoronaVac",2021-02-22,6.0,651502.0,2.291
Viet Nam,VNM,WPRO,REPORTING,2022-05-26,220441206.0,84225184.0,226.468,86.528,77472096.0,79.59,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,CIGB - CIGB-66,Gamaleya - Gam-Covid-Vac,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2021-03-08,6.0,57075356.0,58.636
Wallis and Futuna,WLF,WPRO,REPORTING,2022-04-14,16426.0,6592.0,146.061,58.616,6633.0,58.981,Moderna - Spikevax,2021-03-19,1.0,3201.0,28.463
Yemen,YEM,EMRO,REPORTING,2022-05-25,838621.0,672794.0,2.812,2.256,429721.0,1.441,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Bharat - Covaxin,CanSino - Convidecia,Gamaleya - Gam-Covid-Vac,Gamaleya - Sputnik-Light,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2021-04-20,11.0,,
Zambia,ZMB,AFRO,REPORTING,2022-05-22,3750417.0,4656681.0,20.4,25.33,2935333.0,15.967,"Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S,SII - Covishield",2021-04-14,3.0,95513.0,0.52
Zimbabwe,ZWE,AFRO,REPORTING,2022-05-22,10461256.0,6113527.0,70.385,41.133,4347729.0,29.252,"Beijing CNBG - BBIBP-CorV,Bharat - Covaxin,Gamaleya - Gam-Covid-Vac,Sinovac - CoronaVac",2021-02-18,4.0,741816.0,4.991
