COUNTRY,ISO3,WHO_REGION,DATA_SOURCE,DATE_UPDATED,TOTAL_VACCINATIONS,PERSONS_VACCINATED_1PLUS_DOSE,TOTAL_VACCINATIONS_PER100,PERSONS_VACCINATED_1PLUS_DOSE_PER100,PERSONS_FULLY_VACCINATED,PERSONS_FULLY_VACCINATED_PER100,VACCINES_USED,FIRST_VACCINE_DATE,NUMBER_VACCINES_TYPES_USED
Kuwait,KWT,EMRO,REPORTING,2022-02-07,7371952,3372412.0,172.622,78.969,3262695.0,76.4,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-28,5.0
Kyrgyzstan,KGZ,EURO,REPORTING,2022-01-30,2339980,1251752.0,35.9,19.186,1048254.0,16.27,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,RIBSP - QazVac",2021-03-31,6.0
Lao People's Democratic Republic,LAO,WPRO,REPORTING,2022-01-18,7808722,4653477.0,107.328,63.96,3835288.0,52.715,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Gamaleya - Sputnik-Light,Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2020-11-25,8.0
Latvia,LVA,EURO,REPORTING,2022-01-23,2642143,1284629.0,138.5,67.34,1244148.0,65.218,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-30,4.0
Lebanon,LBN,EMRO,REPORTING,2022-02-07,5247401,2602581.0,76.88,38.131,2179105.0,31.926,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Pfizer BioNTech - Comirnaty",2021-02-14,4.0
Lesotho,LSO,AFRO,REPORTING,2021-12-31,830779,782175.0,38.781,36.512,727528.0,33.961,"Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S,SII - Covishield",2021-03-10,3.0
Liberia,LBR,AFRO,REPORTING,2022-01-07,1146910,1018979.0,22.677,20.147,986975.0,19.514,SII - Covishield,2021-04-01,1.0
Libya,LBY,EMRO,REPORTING,2022-02-06,3124669,2067196.0,45.474,30.085,1024442.0,14.909,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,Sinovac - CoronaVac",2021-04-11,7.0
Liechtenstein,LIE,OTHER,OWID,2022-02-03,69348,26673.0,178.976,68.839,26070.0,67.283,"Moderna - mRNA-1273, Pfizer BioNTech - Comirnaty",,2.0
Lithuania,LTU,EURO,REPORTING,2022-01-30,4398751,1941431.0,157.4,69.637,1871509.0,67.274,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-23,4.0
Luxembourg,LUX,EURO,REPORTING,2022-01-30,1179550,463731.0,188.4,74.066,445652.0,71.43,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-30,4.0
Madagascar,MDG,AFRO,REPORTING,2022-02-05,1148971,978718.0,4.149,3.534,926543.0,3.346,"Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S,SII - Covishield",2021-05-10,3.0
Malawi,MWI,AFRO,REPORTING,2021-12-29,1740820,1382940.0,9.1,7.229,687294.0,3.593,"Janssen - Ad26.COV 2-S,SII - Covishield",2021-03-11,2.0
Malaysia,MYS,WPRO,REPORTING,2022-01-28,63118007,26065797.0,195.013,80.535,25503653.0,78.798,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,CanSino - Convidecia,Gamaleya - Gam-Covid-Vac,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,Sinovac - CoronaVac",2021-02-24,8.0
Maldives,MDV,SEARO,REPORTING,2022-01-31,843409,397642.0,156.03,73.563,369883.0,68.428,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2021-02-01,8.0
Mali,MLI,AFRO,REPORTING,2022-01-24,1409266,1026573.0,6.959,5.069,634433.0,3.133,SII - Covishield,2021-03-31,1.0
Malta,MLT,EURO,REPORTING,2022-01-30,1177358,447241.0,228.8,86.916,429895.0,84.383,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-23,4.0
Marshall Islands,MHL,WPRO,REPORTING,2022-01-28,49112,26516.0,82.968,44.795,23191.0,39.178,"Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-29,3.0
Martinique,MTQ,AMRO,REPORTING,2022-02-04,352276,145643.0,93.874,38.811,138830.0,36.995,Pfizer BioNTech - Comirnaty,,1.0
Mauritania,MRT,AFRO,REPORTING,2022-02-07,2525405,1496690.0,54.314,32.189,1002330.0,21.557,"Beijing CNBG - BBIBP-CorV,SII - Covishield",2021-03-26,2.0
Mauritius,MUS,AFRO,REPORTING,2021-12-28,2036896,947513.0,160.163,74.504,909900.0,71.546,"Beijing CNBG - BBIBP-CorV,Bharat - Covaxin,SII - Covishield",2021-01-26,3.0
Mexico,MEX,AMRO,REPORTING,2022-02-04,167682458,83729127.0,130.054,64.94,77378510.0,60.015,"AstraZeneca - Vaxzevria,CanSino - Convidecia,Gamaleya - Gam-Covid-Vac,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,Sinovac - CoronaVac",2020-12-24,7.0
Micronesia (Federated States of),FSM,WPRO,REPORTING,2022-01-28,90238,53485.0,78.452,46.499,44137.0,38.372,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2021-01-13,4.0
Monaco,MCO,EURO,REPORTING,2021-09-16,49980,26672.0,127.4,67.965,23308.0,59.393,Pfizer BioNTech - Comirnaty,2021-06-30,1.0
Mongolia,MNG,WPRO,REPORTING,2022-01-28,5525054,2269658.0,168.535,69.233,2170460.0,66.207,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-02-23,6.0
Montenegro,MNE,EURO,REPORTING,2022-01-30,525098,274687.0,83.6,44.171,247496.0,40.267,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Pfizer BioNTech - Comirnaty",2021-02-24,4.0
Montserrat,MSR,AMRO,REPORTING,2022-02-04,3838,1827.0,76.775,36.547,1599.0,31.986,AstraZeneca - Vaxzevria,2021-02-08,1.0
Morocco,MAR,EMRO,REPORTING,2022-02-06,52604059,24774356.0,142.518,67.12,23201517.0,62.859,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty",2021-01-28,5.0
Mozambique,MOZ,AFRO,REPORTING,2022-02-01,19788759,10759191.0,63.313,34.423,9022900.0,28.868,"Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S,SII - Covishield",2021-03-08,3.0
Myanmar,MMR,SEARO,REPORTING,2022-01-29,40953452,22106391.0,75.269,40.629,18847061.0,34.639,"Beijing CNBG - BBIBP-CorV,SII - Covishield",2021-01-27,2.0
Namibia,NAM,AFRO,REPORTING,2022-01-26,773702,418004.0,30.45,16.451,356763.0,14.041,"Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-03-19,4.0
Nauru,NRU,WPRO,REPORTING,2021-12-31,15128,7764.0,139.634,71.663,7364.0,67.971,"AstraZeneca - Vaxzevria,SII - Covishield",2021-04-09,2.0
Nepal,NPL,SEARO,REPORTING,2022-01-31,31642503,16830395.0,108.6,57.763,14407775.0,49.449,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Bharat - Covaxin,Gamaleya - Gam-Covid-Vac,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-01-27,8.0
Netherlands,NLD,EURO,REPORTING,2022-01-30,33411666,13414624.0,191.9,77.062,12308691.0,70.795,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2021-01-06,4.0
New Caledonia,NCL,WPRO,REPORTING,2022-01-29,363290,186200.0,127.248,65.219,177090.0,62.028,"Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty",2021-01-20,2.0
New Zealand,NZL,WPRO,REPORTING,2022-01-28,9369918,4153076.0,194.307,86.124,3922534.0,81.343,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Novavax - Covavax,Pfizer BioNTech - Comirnaty",2021-02-19,4.0
Nicaragua,NIC,AMRO,REPORTING,2022-02-04,8881477,5279733.0,134.069,79.699,3601744.0,54.37,"AstraZeneca - Vaxzevria,CIGB - CIGB-66,Finlay - Soberana-02,Gamaleya - Gam-Covid-Vac,Gamaleya - Sputnik-Light,Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-03-02,8.0
Niger,NER,AFRO,REPORTING,2022-01-31,1798575,1442884.0,7.43,5.961,1025950.0,4.238,"Beijing CNBG - BBIBP-CorV,SII - Covishield",2021-03-29,2.0
Nigeria,NGA,AFRO,REPORTING,2022-01-29,20617588,14834559.0,10.002,7.196,5446849.0,2.642,SII - Covishield,2021-03-05,1.0
Niue,NIU,WPRO,REPORTING,2021-08-02,2352,1202.0,145.365,74.289,1150.0,71.075,Pfizer BioNTech - Comirnaty,2021-06-08,1.0
North Macedonia,MKD,EURO,REPORTING,2022-01-30,1804728,849249.0,86.6,40.903,825428.0,39.897,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Pfizer BioNTech - Comirnaty,Sinovac - CoronaVac,Wuhan CNBG - Inactivated",2021-02-17,6.0
Northern Mariana Islands (Commonwealth of the),MNP,WPRO,REPORTING,2022-01-21,103210,43835.0,179.318,76.159,42438.0,73.732,"Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-19,3.0
Norway,NOR,EURO,REPORTING,2022-01-30,10985760,4314092.0,204.7,80.373,3980962.0,74.451,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-23,4.0
occupied Palestinian territory,PSE,EMRO,REPORTING,2022-01-16,3425379,2079315.0,67.146,40.76,1530174.0,29.995,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Gamaleya - Sputnik-Light,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,Sinovac - CoronaVac",2021-02-02,8.0
Oman,OMN,EMRO,REPORTING,2022-01-31,6600551,3181438.0,129.255,62.3,2967168.0,58.104,"AstraZeneca - Vaxzevria,Gamaleya - Gam-Covid-Vac,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2020-12-29,5.0
Pakistan,PAK,EMRO,REPORTING,2022-02-07,189012731,110213721.0,85.568,49.895,88550612.0,40.088,"Beijing CNBG - BBIBP-CorV,Bharat - Covaxin,CanSino - Convidecia,Gamaleya - Gam-Covid-Vac,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2021-02-03,8.0
Palau,PLW,WPRO,REPORTING,2022-01-28,43740,19335.0,241.764,106.87,17048.0,94.229,"Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2021-01-03,3.0
Panama,PAN,AMRO,REPORTING,2022-02-04,7154155,3229700.0,165.806,74.852,2862487.0,66.342,"AstraZeneca - Vaxzevria,Pfizer BioNTech - Comirnaty",2021-01-20,2.0
Papua New Guinea,PNG,WPRO,REPORTING,2022-01-12,388173,289772.0,4.339,3.239,228007.0,2.548,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S,SII - Covishield",2021-03-30,4.0
Paraguay,PRY,AMRO,REPORTING,2022-02-04,7669087,3637117.0,107.523,50.993,3117621.0,43.71,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Bharat - Covaxin,Gamaleya - Gam-Covid-Vac,Julphar - Hayat-Vax,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,Sinovac - CoronaVac",2021-02-22,8.0
Peru,PER,AMRO,REPORTING,2022-02-04,57449721,26029688.0,174.239,78.945,23246809.0,70.505,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Pfizer BioNTech - Comirnaty",2021-02-09,3.0
Philippines,PHL,WPRO,REPORTING,2022-01-27,125670323,66029584.0,114.683,60.256,58433522.0,53.324,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Bharat - Covaxin,Gamaleya - Gam-Covid-Vac,Gamaleya - Sputnik-Light,Janssen - Ad26.COV 2-S,Julphar - Hayat-Vax,Moderna - Spikevax,Novavax - Covavax,Pfizer BioNTech - Comirnaty,Sinovac - CoronaVac",2021-03-01,11.0
Pitcairn Islands,PCN,WPRO,REPORTING,2021-11-11,74,37.0,148.0,74.0,37.0,74.0,AstraZeneca - Vaxzevria,2021-05-17,1.0
Poland,POL,EURO,REPORTING,2022-01-30,51663189,22413193.0,136.1,59.047,21620304.0,57.318,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-23,4.0
Portugal,PRT,EURO,REPORTING,2022-01-30,22174691,9588024.0,215.4,93.181,8552253.0,83.191,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-23,4.0
Puerto Rico,PRI,AMRO,REPORTING,2022-02-04,6574005,3036293.0,229.792,106.132,2546673.0,89.018,"Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",,3.0
Qatar,QAT,EMRO,REPORTING,2022-02-07,5984713,,207.727,,,,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-23,4.0
Republic of Korea,KOR,WPRO,REPORTING,2022-01-31,114356149,44640431.0,223.05,87.071,43995128.0,85.812,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Novavax - Covavax,Pfizer BioNTech - Comirnaty",2021-02-26,5.0
Republic of Moldova,MDA,EURO,REPORTING,2022-01-30,1952851,1054275.0,48.4,26.135,1005445.0,25.067,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,Sinovac - CoronaVac",2021-03-03,7.0
Romania,ROU,EURO,REPORTING,2022-01-30,15617643,8112587.0,80.8,41.971,7957298.0,41.32,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2021-01-27,4.0
Russian Federation,RUS,EURO,OWID,2022-02-01,154084022,76555906.0,105.6,52.459,69307145.0,47.764,"SRCVB - EpiVacCorona, Gamaleya - Sputnik V",,2.0
Rwanda,RWA,AFRO,REPORTING,2022-01-27,16555832,8560560.0,127.822,66.093,7044723.0,54.39,"Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2021-03-05,7.0
Saba,XCA,AMRO,REPORTING,2022-02-04,3148,1582.0,162.856,81.842,1566.0,81.014,,,
Saint Helena,SHN,AFRO,OWID,2021-05-05,7892,4361.0,129.995,71.833,3531.0,58.162,AstraZeneca - AZD1222,,1.0
Saint Kitts and Nevis,KNA,AMRO,REPORTING,2022-02-04,56816,27984.0,106.813,52.609,26048.0,48.97,"AstraZeneca - Vaxzevria,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-02-22,3.0
Saint Lucia,LCA,AMRO,REPORTING,2022-02-04,114434,57018.0,62.319,31.051,51072.0,27.813,"AstraZeneca - Vaxzevria,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-02-17,3.0
Saint Vincent and the Grenadines,VCT,AMRO,REPORTING,2022-02-04,64991,34479.0,58.582,31.079,27972.0,25.214,"AstraZeneca - Vaxzevria,Gamaleya - Gam-Covid-Vac,Gamaleya - Sputnik-Light,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-02-01,5.0
Samoa,WSM,WPRO,REPORTING,2022-01-21,267016,142433.0,134.575,71.786,124583.0,62.789,"AstraZeneca - Vaxzevria,Pfizer BioNTech - Comirnaty",2021-04-18,2.0
San Marino,SMR,EURO,REPORTING,2022-01-30,63366,24570.0,186.7,71.315,21737.0,63.202,"Gamaleya - Gam-Covid-Vac,Pfizer BioNTech - Comirnaty",2021-02-24,2.0
Sao Tome and Principe,STP,AFRO,REPORTING,2022-01-17,151040,88983.0,68.918,40.602,61405.0,28.018,"AstraZeneca - Vaxzevria,SII - Covishield",2021-03-15,2.0
Saudi Arabia,SAU,EMRO,REPORTING,2022-02-07,58640190,25673773.0,168.439,73.746,23818954.0,68.418,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2021-01-06,4.0
Senegal,SEN,AFRO,REPORTING,2022-02-02,2044504,1415371.0,12.21,8.453,1003584.0,5.994,"Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S,SII - Covishield",2021-02-23,3.0
Serbia,SRB,EURO,REPORTING,2021-12-26,6554593,3335278.0,94.6,48.151,3219315.0,46.477,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-23,5.0
Seychelles,SYC,AFRO,REPORTING,2022-01-18,190758,83419.0,193.964,84.821,78598.0,79.919,"Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Julphar - Hayat-Vax,SII - Covishield",2021-01-10,4.0
Sierra Leone,SLE,AFRO,REPORTING,2022-01-26,1409313,1147770.0,17.667,14.389,692512.0,8.681,"Beijing CNBG - BBIBP-CorV,SII - Covishield",2021-03-15,2.0
Singapore,SGP,WPRO,REPORTING,2022-01-24,12684264,4907259.0,216.812,83.88,4752460.0,81.234,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-30,4.0
Sint Eustatius,XBA,AMRO,REPORTING,2022-02-04,3110,1588.0,99.076,50.589,1522.0,48.487,,,
Sint Maarten,SXM,AMRO,REPORTING,2022-02-04,60098,27592.0,140.147,64.344,25501.0,59.468,"AstraZeneca - Vaxzevria,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2021-02-22,3.0
Slovakia,SVK,EURO,REPORTING,2022-01-30,6786327,2797581.0,124.3,51.258,2670706.0,49.18,"AstraZeneca - Vaxzevria,Gamaleya - Gam-Covid-Vac,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2021-01-06,5.0
Slovenia,SVN,EURO,REPORTING,2022-01-30,2912038,1250608.0,138.9,59.67,1206820.0,57.735,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-23,4.0
Solomon Islands,SLB,WPRO,REPORTING,2022-01-30,277797,197796.0,40.443,28.796,80001.0,11.647,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-03-23,4.0
Somalia,SOM,EMRO,REPORTING,2022-02-06,1643639,1338686.0,10.342,8.423,870006.0,5.474,"Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S,SII - Covishield,Sinovac - CoronaVac",2021-03-16,4.0
South Africa,ZAF,AFRO,REPORTING,2022-02-05,30185123,20154905.0,50.895,33.983,17159169.0,28.932,"Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty",2021-02-17,2.0
South Sudan,SSD,AFRO,REPORTING,2022-02-05,372634,325688.0,3.329,2.91,277166.0,2.476,"Janssen - Ad26.COV 2-S,SII - Covishield",2021-04-06,2.0
Spain,ESP,EURO,REPORTING,2022-01-30,96160061,40882531.0,203.2,86.373,35913545.0,76.236,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-30,4.0
Sri Lanka,LKA,SEARO,REPORTING,2022-01-31,35867554,16676234.0,167.502,77.878,13930315.0,65.055,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-01-29,6.0
Sudan,SDN,EMRO,REPORTING,2022-02-02,4991228,4408196.0,11.383,10.053,1983137.0,4.523,"Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2021-03-09,5.0
Suriname,SUR,AMRO,REPORTING,2022-02-04,539297,264930.0,91.931,45.161,233235.0,39.758,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-02-23,5.0
Sweden,SWE,EURO,REPORTING,2022-01-30,18775310,7480292.0,181.8,72.43,7250342.0,70.382,"AstraZeneca - Vaxzevria,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-23,3.0
Switzerland,CHE,EURO,REPORTING,2022-01-30,11755531,6069776.0,135.8,70.529,5718761.0,66.732,"Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-23,3.0
Syrian Arab Republic,SYR,EMRO,REPORTING,2022-02-05,2947631,2072255.0,16.843,11.841,1108207.0,6.332,"Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Gamaleya - Sputnik-Light,Janssen - Ad26.COV 2-S,SII - Covishield,Sinovac - CoronaVac",2021-04-01,6.0
Tajikistan,TJK,EURO,REPORTING,2022-01-30,8305260,4522962.0,87.1,47.422,3601882.0,39.417,"AstraZeneca - Vaxzevria,Gamaleya - Gam-Covid-Vac,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2021-03-24,6.0
Thailand,THA,SEARO,REPORTING,2022-01-29,114956275,52308722.0,164.694,74.941,48591448.0,69.615,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2021-02-28,7.0
The United Kingdom,GBR,EURO,REPORTING,2022-01-31,138064677,52345158.0,203.4,76.91,48195145.0,71.138,"AstraZeneca - Vaxzevria,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-21,3.0
Timor-Leste,TLS,SEARO,REPORTING,2022-02-01,1242550,672455.0,94.244,51.004,564583.0,42.822,"AstraZeneca - Vaxzevria,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2021-04-07,4.0
Togo,TGO,AFRO,REPORTING,2022-01-21,2515341,1415448.0,30.383,17.097,1075383.0,12.99,SII - Covishield,2021-03-10,1.0
Tokelau,TKL,WPRO,REPORTING,2021-09-28,1936,968.0,143.407,71.704,968.0,71.704,Pfizer BioNTech - Comirnaty,2021-07-20,1.0
Tonga,TON,WPRO,REPORTING,2022-01-04,137609,73928.0,130.194,69.945,63681.0,60.25,"AstraZeneca - Vaxzevria,Pfizer BioNTech - Comirnaty",2021-04-14,2.0
Trinidad and Tobago,TTO,AMRO,REPORTING,2022-02-04,1487643,735084.0,106.299,52.525,693136.0,49.528,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-02-17,5.0
Tunisia,TUN,EMRO,REPORTING,2022-02-06,14436943,8762404.0,122.154,74.141,6274197.0,53.087,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,Sinovac - CoronaVac",2021-03-13,7.0
Turkey,TUR,EURO,OWID,2022-02-01,141778517,57407159.0,168.1,69.036,52262703.0,62.986,"Pfizer BioNTech - Comirnaty, Sinovac - CoronaVac, Turkovac",,3.0
Turkmenistan,TKM,EURO,REPORTING,2021-08-29,7580976,4374694.0,125.7,72.535,3206282.0,53.162,"Anhui ZL - Recombinant,AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,RIBSP - QazVac,SRCVB - EpiVacCorona",2021-02-24,6.0
Turks and Caicos Islands,TCA,AMRO,REPORTING,2022-02-04,67463,30801.0,174.242,79.552,28811.0,74.412,Pfizer BioNTech - Comirnaty,2021-01-11,1.0
Tuvalu,TUV,WPRO,REPORTING,2021-10-22,12114,6230.0,102.731,52.832,5884.0,49.898,AstraZeneca - Vaxzevria,2021-04-13,1.0
Uganda,UGA,AFRO,REPORTING,2022-02-07,14973293,12742231.0,32.735,27.857,2219214.0,4.852,"Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2021-03-10,5.0
Ukraine,UKR,EURO,REPORTING,2022-01-30,30246545,15362922.0,69.2,35.128,14406405.0,33.292,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2021-02-24,6.0
United Arab Emirates,ARE,EMRO,REPORTING,2022-02-07,23735668,,239.987,,,,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Pfizer BioNTech - Comirnaty,SII - Covishield",2020-12-14,5.0
United Republic of Tanzania,TZA,AFRO,REPORTING,2021-12-28,2431769,2079930.0,4.071,3.482,1646261.0,2.756,"Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty",2021-07-28,3.0
United States of America,USA,AMRO,REPORTING,2022-02-04,527784089,250311294.0,159.45,75.622,207354916.0,62.644,"Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-14,3.0
Uruguay,URY,AMRO,REPORTING,2022-02-04,7471570,2923326.0,215.088,84.155,2694158.0,77.558,"AstraZeneca - Vaxzevria,Pfizer BioNTech - Comirnaty,Sinovac - CoronaVac",2021-02-27,3.0
