COUNTRY,ISO3,WHO_REGION,DATA_SOURCE,DATE_UPDATED,TOTAL_VACCINATIONS,PERSONS_VACCINATED_1PLUS_DOSE,TOTAL_VACCINATIONS_PER100,PERSONS_VACCINATED_1PLUS_DOSE_PER100,PERSONS_FULLY_VACCINATED,PERSONS_FULLY_VACCINATED_PER100,VACCINES_USED,FIRST_VACCINE_DATE,NUMBER_VACCINES_TYPES_USED
Eswatini,SWZ,AFRO,REPORTING,2021-11-08,286670,248590.0,24.709,21.427,240107.0,20.696,"Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-03-19,3.0
Sri Lanka,LKA,SEARO,REPORTING,2021-11-08,29421751,15825242.0,137.4,73.904,13596509.0,63.496,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-01-29,6.0
Myanmar,MMR,SEARO,REPORTING,2021-11-06,22152983,13905795.0,40.715,25.558,8247188.0,15.158,"Beijing CNBG - BBIBP-CorV,SII - Covishield",2021-01-27,2.0
Namibia,NAM,AFRO,REPORTING,2021-10-29,708735,327097.0,27.893,12.873,259493.0,10.213,"Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-03-19,4.0
Cuba,CUB,AMRO,REPORTING,2021-11-05,26007239,10002014.0,229.612,88.305,7419135.0,65.502,"CIGB - CIGB-66,Finlay - Soberana Plus,Finlay - Soberana-02",,3.0
China,CHN,WPRO,REPORTING,2021-10-29,2272044058,1155058478.0,154.426,78.507,1014759580.0,68.971,"Anhui ZL - Recombinant,Beijing CNBG - BBIBP-CorV,CanSino - Convidecia,IMB - Inactivated,Pfizer BioNTech - Comirnaty,Shenzhen - LV-SMENP-DC,Sinovac - CoronaVac,Wuhan CNBG - Inactivated",2020-07-22,8.0
Marshall Islands,MHL,WPRO,REPORTING,2021-11-02,42288,24092.0,71.44,40.7,20283.0,34.265,"Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-29,3.0
Costa Rica,CRI,AMRO,REPORTING,2021-10-29,6333040,3669812.0,124.321,72.04,2663228.0,52.28,"AstraZeneca - Vaxzevria,Pfizer BioNTech - Comirnaty",2020-12-24,2.0
Cambodia,KHM,WPRO,REPORTING,2021-10-29,27488038,13701863.0,164.412,81.954,13046418.0,78.034,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S,SII - Covishield,Sinovac - CoronaVac",2021-02-10,5.0
Benin,BEN,AFRO,REPORTING,2021-11-08,347270,304596.0,2.865,2.513,265501.0,2.19,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2021-03-29,5.0
Iran (Islamic Republic of),IRN,EMRO,REPORTING,2021-10-24,87186623,52615937.0,103.802,62.643,34482617.0,41.054,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Bharat - Covaxin,Finlay - Soberana-02,Gamaleya - Gam-Covid-Vac,Shifa - COVIran Barakat",2021-02-09,6.0
Niger,NER,AFRO,REPORTING,2021-11-06,896106,498894.0,3.702,2.061,397212.0,1.641,"Beijing CNBG - BBIBP-CorV,SII - Covishield",2021-03-29,2.0
Dominica,DMA,AMRO,REPORTING,2021-11-05,53307,27992.0,74.047,38.883,25315.0,35.164,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-02-12,4.0
American Samoa,ASM,WPRO,REPORTING,2021-11-02,65535,35077.0,118.729,63.549,30862.0,55.912,"Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-21,3.0
Samoa,WSM,WPRO,REPORTING,2021-10-31,203540,121731.0,102.583,61.352,81809.0,41.231,AstraZeneca - Vaxzevria,2021-04-18,1.0
United Arab Emirates,ARE,EMRO,REPORTING,2021-11-07,21323345,989050.0,215.596,10.0,,,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Pfizer BioNTech - Comirnaty,SII - Covishield",2020-12-14,5.0
Uganda,UGA,AFRO,REPORTING,2021-10-25,2854082,2216950.0,6.24,4.847,637132.0,1.393,"Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2021-03-10,5.0
United Republic of Tanzania,TZA,AFRO,REPORTING,2021-10-29,1001610,,1.677,,965778.0,1.617,"Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty",2021-07-28,3.0
Lao People's Democratic Republic,LAO,WPRO,REPORTING,2021-10-04,4213630,3018273.0,57.915,41.485,2126318.0,29.225,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Gamaleya - Sputnik-Light,Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2020-11-25,8.0
Sudan,SDN,EMRO,REPORTING,2021-10-17,2111141,670873.0,4.815,1.53,1013673.0,2.312,"Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2021-03-09,5.0
Saint Kitts and Nevis,KNA,AMRO,REPORTING,2021-11-05,50607,26094.0,95.14,49.056,24513.0,46.084,"AstraZeneca - Vaxzevria,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-02-22,3.0
Suriname,SUR,AMRO,REPORTING,2021-11-05,454937,251204.0,77.551,42.821,203733.0,34.729,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-02-23,5.0
South Africa,ZAF,AFRO,REPORTING,2021-11-07,23151823,15779126.0,39.036,26.605,12855692.0,21.676,"Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty",2021-02-17,2.0
Senegal,SEN,AFRO,REPORTING,2021-11-11,1885901,1305060.0,11.263,7.794,905061.0,5.405,"Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S,SII - Covishield",2021-02-23,3.0
Angola,AGO,AFRO,REPORTING,2021-11-07,7246966,5269623.0,22.05,16.034,1977343.0,6.016,SII - Covishield,2021-03-10,1.0
Papua New Guinea,PNG,WPRO,REPORTING,2021-10-14,254400,183856.0,2.843,2.055,106657.0,1.192,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S,SII - Covishield",2021-03-30,4.0
Cameroon,CMR,AFRO,REPORTING,2021-11-11,510324,424269.0,1.922,1.598,169300.0,0.638,"Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-04-12,4.0
Zambia,ZMB,AFRO,REPORTING,2021-10-17,857551,350013.0,4.665,1.904,503538.0,2.739,"Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S,SII - Covishield",2021-04-14,3.0
Tunisia,TUN,EMRO,REPORTING,2021-10-29,9179487,5579315.0,77.67,47.208,4495433.0,38.037,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,Sinovac - CoronaVac",2021-03-13,7.0
Sint Maarten,SXM,AMRO,REPORTING,2021-11-05,50945,26524.0,118.803,61.853,24421.0,56.949,"AstraZeneca - Vaxzevria,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2021-02-22,3.0
Ghana,GHA,AFRO,REPORTING,2021-11-05,3162666,2328335.0,10.178,7.493,834331.0,2.685,"Gamaleya - Gam-Covid-Vac,SII - Covishield",2021-03-02,2.0
Rwanda,RWA,AFRO,REPORTING,2021-11-10,5179627,4719077.0,39.99,36.435,2420597.0,18.689,"Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2021-03-05,7.0
Australia,AUS,WPRO,REPORTING,2021-10-30,35629967,19029312.0,139.726,74.625,16469355.0,64.586,"AstraZeneca - Vaxzevria,Novavax - Covavax,Pfizer BioNTech - Comirnaty",2021-02-21,3.0
Zimbabwe,ZWE,AFRO,REPORTING,2021-11-08,6020607,3371867.0,40.508,22.686,2648740.0,17.821,"Beijing CNBG - BBIBP-CorV,Bharat - Covaxin,Gamaleya - Gam-Covid-Vac,Sinovac - CoronaVac",2021-02-18,4.0
Sierra Leone,SLE,AFRO,REPORTING,2021-11-10,744826,603654.0,9.337,7.567,302686.0,3.794,"Beijing CNBG - BBIBP-CorV,SII - Covishield",2021-03-15,2.0
United States of America,USA,AMRO,REPORTING,2021-11-05,449472005,250004772.0,135.791,75.53,193869047.0,58.57,"Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-14,3.0
Turks and Caicos Islands,TCA,AMRO,REPORTING,2021-11-05,56343,29210.0,145.521,75.443,27133.0,70.079,Pfizer BioNTech - Comirnaty,2021-01-11,1.0
Yemen,YEM,EMRO,REPORTING,2021-11-01,547019,331778.0,1.834,1.112,215241.0,0.722,"Janssen - Ad26.COV 2-S,SII - Covishield,Sinovac - CoronaVac",2021-04-20,3.0
Chile,CHL,AMRO,REPORTING,2021-11-05,37376874,16534090.0,195.525,86.493,15271735.0,79.889,"AstraZeneca - Vaxzevria,CanSino - Convidecia,Pfizer BioNTech - Comirnaty,Sinovac - CoronaVac",2020-12-21,4.0
Tonga,TON,WPRO,REPORTING,2021-10-25,91707,54529.0,86.766,51.591,37178.0,35.175,"AstraZeneca - Vaxzevria,Pfizer BioNTech - Comirnaty",2021-04-14,2.0
Lesotho,LSO,AFRO,REPORTING,2021-11-09,581889,882302.0,27.163,41.186,536880.0,25.062,"Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S,SII - Covishield",2021-03-10,3.0
Micronesia (Federated States of),FSM,WPRO,REPORTING,2021-11-02,74922,46078.0,65.137,40.06,40681.0,35.368,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2021-01-13,4.0
Malaysia,MYS,WPRO,REPORTING,2021-10-22,46825766,25317072.0,144.676,78.221,23451810.0,72.458,"AstraZeneca - Vaxzevria,CanSino - Convidecia,Gamaleya - Gam-Covid-Vac,Pfizer BioNTech - Comirnaty,Sinovac - CoronaVac",2021-02-24,5.0
New Caledonia,NCL,WPRO,REPORTING,2021-10-30,333948,176189.0,116.97,61.713,157759.0,55.257,"Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty",2021-01-20,2.0
Tuvalu,TUV,WPRO,REPORTING,2021-10-22,12114,6230.0,102.731,52.832,5884.0,49.898,AstraZeneca - Vaxzevria,2021-04-13,1.0
Guatemala,GTM,AMRO,REPORTING,2021-11-05,8686555,5374574.0,48.486,29.999,3311981.0,18.487,"AstraZeneca - Vaxzevria,Gamaleya - Gam-Covid-Vac,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-02-25,5.0
Egypt,EGY,EMRO,REPORTING,2021-11-06,30563571,19462191.0,29.866,19.018,11811236.0,11.542,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty,Sinovac - CoronaVac",2021-01-24,6.0
Solomon Islands,SLB,WPRO,REPORTING,2021-10-28,171562,135995.0,24.977,19.799,35567.0,5.178,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,SII - Covishield",2021-03-23,3.0
Togo,TGO,AFRO,REPORTING,2021-11-05,1412904,950793.0,17.067,11.485,462111.0,5.582,SII - Covishield,2021-03-10,1.0
Wallis and Futuna,WLF,WPRO,REPORTING,2021-10-25,11395,5905.0,101.325,52.508,5490.0,48.817,Moderna - Spikevax,2021-03-19,1.0
Saba,XCA,AMRO,REPORTING,2021-11-05,3128,,161.821,,1555.0,80.445,,,
Paraguay,PRY,AMRO,REPORTING,2021-11-05,5316775,2927343.0,74.543,41.042,2380170.0,33.371,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Bharat - Covaxin,Gamaleya - Gam-Covid-Vac,Julphar - Hayat-Vax,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,Sinovac - CoronaVac",2021-02-22,8.0
Brazil,BRA,AMRO,REPORTING,2021-11-05,269438265,157423064.0,126.759,74.061,116828508.0,54.963,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2021-01-17,5.0
Peru,PER,AMRO,REPORTING,2021-11-05,35701829,19671696.0,108.28,59.662,15763188.0,47.808,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Pfizer BioNTech - Comirnaty",2021-02-09,3.0
Northern Mariana Islands (Commonwealth of the),MNP,WPRO,REPORTING,2021-10-22,70553,36095.0,122.579,62.712,35282.0,61.299,"Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-19,3.0
Sao Tome and Principe,STP,AFRO,REPORTING,2021-11-10,109686,81125.0,50.049,37.017,28561.0,13.032,"AstraZeneca - Vaxzevria,SII - Covishield",2021-03-15,2.0
Bahrain,BHR,EMRO,REPORTING,2021-11-06,2795851,1181179.0,164.31,69.417,1144534.0,67.263,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Gamaleya - Sputnik-Light,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield",2020-11-04,8.0
Guam,GUM,WPRO,REPORTING,2021-11-02,253651,132474.0,150.289,78.491,121641.0,72.073,"Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2021-01-04,3.0
Gabon,GAB,AFRO,REPORTING,2021-11-08,244055,138880.0,10.965,6.24,105175.0,4.725,"Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Pfizer BioNTech - Comirnaty",2021-03-23,3.0
Dominican Republic,DOM,AMRO,REPORTING,2021-11-05,13389054,6769430.0,123.425,62.403,5371508.0,49.517,"AstraZeneca - Vaxzevria,SII - Covishield,Sinovac - CoronaVac",2021-02-16,3.0
"Bonaire, Sint Eustatius and Saba",BES,AMRO,REPORTING,2021-04-09,7391,5726.0,28.441,22.034,2965.0,11.41,"Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2021-02-22,2.0
Guadeloupe,GLP,AMRO,REPORTING,2021-11-05,257184,131944.0,64.276,32.976,121115.0,30.269,"AstraZeneca - Vaxzevria,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2021-01-08,5.0
Hungary,HUN,EURO,REPORTING,2021-11-07,11467192,5922051.0,117.4,60.618,5545141.0,58.494,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,Sinovac - CoronaVac",2020-12-23,7.0
Estonia,EST,EURO,REPORTING,2021-11-07,1490562,804782.0,112.2,60.557,685780.0,56.638,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-23,4.0
Belarus,BLR,EURO,REPORTING,2021-11-07,5409635,3111709.0,57.2,32.931,2297926.0,24.318,"Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac",2021-02-03,2.0
Slovenia,SVN,EURO,REPORTING,2021-11-07,2176201,1187722.0,103.8,56.67,988479.0,53.662,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-23,4.0
Switzerland,CHE,EURO,REPORTING,2021-11-07,11012402,5747520.0,127.2,66.785,5264882.0,61.461,"Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-23,3.0
Uzbekistan,UZB,EURO,REPORTING,2021-11-07,25214793,12651092.0,75.3,50.277,8387397.0,25.06,"Anhui ZL - Recombinant,Gamaleya - Gam-Covid-Vac,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2021-04-28,6.0
Kazakhstan,KAZ,EURO,REPORTING,2021-11-07,16046796,8390752.0,85.5,44.687,7656044.0,40.774,"Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,RIBSP - QazVac,Sinovac - CoronaVac",2021-04-07,4.0
Finland,FIN,EURO,REPORTING,2021-11-07,8180347,4246169.0,148.1,76.85,3934178.0,71.203,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-23,4.0
France,FRA,EURO,REPORTING,2021-11-07,96508553,51382867.0,143.4,76.326,45125686.0,68.58,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-30,4.0
Belgium,BEL,EURO,REPORTING,2021-11-07,16925018,8737084.0,146.9,75.827,8187934.0,74.58,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-30,4.0
Poland,POL,EURO,REPORTING,2021-11-07,39587985,21459941.0,104.3,57.258,17853906.0,52.947,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-23,4.0
Georgia,GEO,EURO,REPORTING,2021-11-07,1861809,994755.0,46.7,24.936,867054.0,21.735,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Pfizer BioNTech - Comirnaty,Sinovac - CoronaVac",2021-03-17,4.0
Ireland,IRL,EURO,REPORTING,2021-11-07,7349553,3826186.0,148.0,77.072,3523367.0,75.731,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-30,4.0
Malta,MLT,EURO,REPORTING,2021-11-07,809612,422976.0,157.3,82.201,386636.0,81.198,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-23,4.0
Kosovo,XKX,EURO,REPORTING,2021-10-31,1566251,841282.0,87.2,46.851,724969.0,40.373,"AstraZeneca - AZD1222, Pfizer BioNTech - Comirnaty",,2.0
Italy,ITA,EURO,REPORTING,2021-11-07,88011195,46468819.0,147.6,77.918,41539684.0,72.12,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-23,4.0
Croatia,HRV,EURO,REPORTING,2021-11-07,3652387,1948596.0,90.0,48.117,1699704.0,44.902,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-23,4.0
Portugal,PRT,EURO,REPORTING,2021-11-07,16275516,9039364.0,158.1,87.817,7234006.0,81.191,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-23,4.0
Azerbaijan,AZE,EURO,REPORTING,2021-10-31,9098384,4940422.0,89.7,48.726,4157962.0,41.009,"AstraZeneca - Vaxzevria,Gamaleya - Gam-Covid-Vac,Pfizer BioNTech - Comirnaty,Sinovac - CoronaVac",2021-01-20,4.0
Denmark,DNK,EURO,REPORTING,2021-11-07,8842084,4479770.0,151.9,76.935,4362314.0,75.706,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-16,4.0
Lithuania,LTU,EURO,REPORTING,2021-10-31,3307423,1811636.0,118.4,64.995,1491396.0,61.467,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-23,4.0
Germany,DEU,EURO,REPORTING,2021-11-07,110449773,57959618.0,132.8,69.691,52490155.0,67.115,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-23,4.0
Ukraine,UKR,EURO,REPORTING,2021-11-07,19322408,11444531.0,44.2,26.169,7877877.0,18.014,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2021-02-24,6.0
Albania,ALB,EURO,REPORTING,2021-11-07,1943760,1037269.0,67.5,36.447,906491.0,31.852,"AstraZeneca - Vaxzevria,Gamaleya - Gam-Covid-Vac,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2021-01-13,5.0
Bosnia and Herzegovina,BIH,EURO,REPORTING,2021-10-31,1479596,797531.0,45.1,24.309,682048.0,20.789,"AstraZeneca - AZD1222, Pfizer BioNTech - Comirnaty, Sinovac - CoronaVac, Gamaleya - Sputnik V",,4.0
Iceland,ISL,EURO,REPORTING,2021-11-07,507456,282774.0,139.4,77.657,224682.0,76.503,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-30,4.0
Czechia,CZE,EURO,REPORTING,2021-11-07,12154562,6325124.0,113.7,59.147,5829438.0,57.382,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-23,4.0
Latvia,LVA,EURO,REPORTING,2021-11-07,1951718,1155038.0,102.3,60.547,796680.0,53.642,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-30,4.0
San Marino,SMR,EURO,REPORTING,2021-11-07,47502,25173.0,140.0,73.065,22329.0,64.81,"Gamaleya - Gam-Covid-Vac,Pfizer BioNTech - Comirnaty",2021-02-24,2.0
Turkey,TUR,EURO,OWID,2021-11-10,117378532,55625504.0,139.2,66.894,49890775.0,59.155,"Pfizer BioNTech - Comirnaty, Sinovac - CoronaVac",,2.0
North Macedonia,MKD,EURO,REPORTING,2021-11-07,1586856,809211.0,76.2,38.975,777645.0,37.454,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Pfizer BioNTech - Comirnaty,Sinovac - CoronaVac,Wuhan CNBG - Inactivated",2021-02-17,6.0
Monaco,MCO,EURO,REPORTING,2021-09-16,49980,26672.0,127.4,67.965,23308.0,59.393,Pfizer BioNTech - Comirnaty,2021-06-30,1.0
Republic of Moldova,MDA,EURO,REPORTING,2021-11-07,1546421,933482.0,38.3,23.141,612939.0,22.04,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty,Sinovac - CoronaVac",2021-03-03,6.0
Andorra,AND,EURO,REPORTING,2021-10-31,104534,54999.0,135.3,72.199,49535.0,65.026,"AstraZeneca - Vaxzevria,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2021-01-20,3.0
Slovakia,SVK,EURO,REPORTING,2021-11-07,4851340,2510499.0,88.9,45.998,2340841.0,44.802,"AstraZeneca - Vaxzevria,Gamaleya - Gam-Covid-Vac,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2021-01-06,5.0
Netherlands,NLD,EURO,REPORTING,2021-11-07,22779631,12367156.0,130.9,71.045,10412475.0,64.719,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2021-01-06,4.0
Austria,AUT,EURO,REPORTING,2021-11-07,11285463,5982560.0,126.8,67.212,5302903.0,63.303,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-30,4.0
Serbia,SRB,EURO,REPORTING,2021-10-31,6247972,3200043.0,90.2,46.199,3047929.0,44.003,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Pfizer BioNTech - Comirnaty",2020-12-23,4.0
Romania,ROU,EURO,REPORTING,2021-11-07,12264776,7331734.0,63.5,37.932,4933042.0,33.916,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2021-01-27,4.0
Cyprus,CYP,EURO,REPORTING,2021-11-07,1177406,607548.0,132.6,68.417,569858.0,66.547,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-23,4.0
Kyrgyzstan,KGZ,EURO,REPORTING,2021-11-07,1773686,996334.0,27.2,15.271,777352.0,11.915,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Pfizer BioNTech - Comirnaty,RIBSP - QazVac",2021-03-31,5.0
Greece,GRC,EURO,REPORTING,2021-11-07,12633592,6691121.0,117.9,62.426,5942471.0,59.853,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-23,4.0
Spain,ESP,EURO,REPORTING,2021-11-07,71118393,38104723.0,150.3,80.504,33013670.0,73.924,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-30,4.0
The United Kingdom,GBR,EURO,REPORTING,2021-11-09,106417956,50262735.0,156.8,73.851,45735479.0,67.371,"AstraZeneca - Vaxzevria,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-21,3.0
Turkmenistan,TKM,EURO,REPORTING,2021-08-29,7580976,4374694.0,125.7,72.535,3206282.0,53.162,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,SRCVB - EpiVacCorona",2021-02-24,4.0
Russian Federation,RUS,EURO,OWID,2021-11-10,108839638,57997497.0,74.6,39.742,49573936.0,33.97,"SRCVB - EpiVacCorona, Gamaleya - Sputnik V",,2.0
Armenia,ARM,EURO,REPORTING,2021-10-31,831856,579360.0,28.1,19.552,252496.0,8.521,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Moderna - Spikevax,Sinovac - CoronaVac",2021-06-16,5.0
Sweden,SWE,EURO,REPORTING,2021-11-07,14192800,7256487.0,137.4,70.263,6936313.0,67.163,"AstraZeneca - Vaxzevria,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-23,3.0
Tajikistan,TJK,EURO,REPORTING,2021-11-07,4852034,2714911.0,50.9,28.465,2137123.0,22.407,"AstraZeneca - Vaxzevria,Gamaleya - Gam-Covid-Vac,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2021-03-24,6.0
