date,case,case_origin,code
2022-02-02,8722,Trong nước,local_case
2022-02-03,8575,Trong nước,local_case
2022-02-04,11586,Trong nước,local_case
2022-02-05,12160,Trong nước,local_case
2022-02-06,14105,Trong nước,local_case
2022-02-07,16809,Trong nước,local_case
2022-02-08,21901,Trong nước,local_case
2022-02-09,23953,Trong nước,local_case
2022-02-10,26023,Trong nước,local_case
2022-02-11,26470,Trong nước,local_case
2022-02-12,27302,Trong nước,local_case
2022-02-13,26372,Trong nước,local_case
2022-02-14,29403,Trong nước,local_case
2022-02-15,31800,Trong nước,local_case
2022-02-16,34723,Trong nước,local_case
2022-02-17,36190,Trong nước,local_case
2022-02-18,42379,Trong nước,local_case
2022-02-19,54668,Trong nước,local_case
2022-02-20,47192,Trong nước,local_case
2022-02-21,46861,Trong nước,local_case
2022-02-22,55796,Trong nước,local_case
2022-02-23,82109,Trong nước,local_case
2022-02-24,69119,Trong nước,local_case
2022-02-25,78526,Trong nước,local_case
2022-02-26,98864,Trong nước,local_case
2022-02-27,101404,Trong nước,local_case
2022-02-28,120638,Trong nước,local_case
2022-03-01,114125,Trong nước,local_case
2022-03-02,151168,Trong nước,local_case
2022-03-03,175939,Trong nước,local_case
2022-03-04,172915,Trong nước,local_case
2022-03-05,172996,Trong nước,local_case
2022-03-06,201859,Trong nước,local_case
2022-03-07,147335,Trong nước,local_case
2022-03-08,194795,Trong nước,local_case
2022-03-09,265143,Trong nước,local_case
2022-03-10,218444,Trong nước,local_case
2022-03-11,186677,Trong nước,local_case
2022-03-12,432505,Trong nước,local_case
2022-03-13,209486,Trong nước,local_case
2022-03-14,264774,Trong nước,local_case
2022-03-15,175468,Trong nước,local_case
2022-03-16,258456,Trong nước,local_case
2022-03-17,194712,Trong nước,local_case
2022-03-18,196895,Trong nước,local_case
2022-03-19,180423,Trong nước,local_case
2022-03-20,166205,Trong nước,local_case
2022-03-21,20106,Trong nước,local_case
2022-03-22,247659,Trong nước,local_case
2022-03-23,140832,Trong nước,local_case
2022-03-24,119316,Trong nước,local_case
2022-03-25,158710,Trong nước,local_case
2022-03-26,158303,Trong nước,local_case
2022-03-27,91916,Trong nước,local_case
2022-03-28,83373,Trong nước,local_case
2022-03-29,111638,Trong nước,local_case
2022-03-30,85759,Trong nước,local_case
2022-03-31,92344,Trong nước,local_case
2022-04-01,86053,Trong nước,local_case
2022-04-02,65616,Trong nước,local_case
2022-04-03,102046,Trong nước,local_case
2022-04-04,48715,Trong nước,local_case
2022-04-05,53983,Trong nước,local_case
2022-04-06,58424,Trong nước,local_case
2022-04-07,90226,Trong nước,local_case
2022-04-08,64533,Trong nước,local_case
2022-04-09,34138,Trong nước,local_case
2022-04-10,28307,Trong nước,local_case
2022-04-11,51921,Trong nước,local_case
2022-04-12,22804,Trong nước,local_case
2022-04-13,24623,Trong nước,local_case
2022-04-14,23012,Trong nước,local_case
2022-04-15,73934,Trong nước,local_case
2022-04-16,23354,Trong nước,local_case
2022-04-17,14660,Trong nước,local_case
2022-04-18,43271,Trong nước,local_case
2022-04-19,13500,Trong nước,local_case
2022-04-20,13271,Trong nước,local_case
2022-04-21,30574,Trong nước,local_case
2022-04-22,11160,Trong nước,local_case
2022-04-23,10365,Trong nước,local_case
2022-04-24,8812,Trong nước,local_case
2022-04-25,8270,Trong nước,local_case
2022-04-26,8431,Trong nước,local_case
2022-04-27,11313,Trong nước,local_case
2022-04-28,7116,Trong nước,local_case
2022-04-29,6068,Trong nước,local_case
2022-04-30,5109,Trong nước,local_case
2022-05-01,3717,Trong nước,local_case
2022-05-02,3122,Trong nước,local_case
2022-05-03,2709,Trong nước,local_case
2022-05-04,3088,Trong nước,local_case
2022-05-05,4305,Trong nước,local_case
2022-05-06,3819,Trong nước,local_case
2022-05-07,3345,Trong nước,local_case
2022-05-08,2268,Trong nước,local_case
2022-05-09,2175,Trong nước,local_case
2022-05-10,2854,Trong nước,local_case
2022-05-11,2758,Trong nước,local_case
2022-05-12,6499,Trong nước,local_case
2022-05-13,2669,Trong nước,local_case
2022-05-14,1895,Trong nước,local_case
2022-05-15,1594,Trong nước,local_case
2022-05-16,1548,Trong nước,local_case
2022-05-17,1785,Trong nước,local_case
2022-05-18,1830,Trong nước,local_case
2022-05-19,2727,Trong nước,local_case
2022-05-20,1587,Trong nước,local_case
2022-05-21,1457,Trong nước,local_case
2022-05-22,1319,Trong nước,local_case
2022-05-23,1179,Trong nước,local_case
2022-05-24,1322,Trong nước,local_case
2022-05-25,1344,Trong nước,local_case
2022-05-26,1275,Trong nước,local_case
2022-05-27,1239,Trong nước,local_case
2022-05-28,1114,Trong nước,local_case
2022-05-29,890,Trong nước,local_case
2022-05-30,1118,Trong nước,local_case
2022-05-31,1010,Trong nước,local_case
2022-06-01,1047,Trong nước,local_case
2022-06-02,2208,Trong nước,local_case
2022-06-03,1039,Trong nước,local_case
2022-06-04,881,Trong nước,local_case
2022-06-05,685,Trong nước,local_case
2022-06-06,802,Trong nước,local_case
2022-06-07,960,Trong nước,local_case
2022-06-08,913,Trong nước,local_case
2022-06-09,799,Trong nước,local_case
2022-06-10,961,Trong nước,local_case
2022-06-11,1563,Trong nước,local_case
2022-06-12,568,Trong nước,local_case
2022-06-13,616,Trong nước,local_case
2022-06-14,856,Trong nước,local_case
2022-06-15,866,Trong nước,local_case
2022-06-16,774,Trong nước,local_case
2022-06-17,1483,Trong nước,local_case
2022-06-18,699,Trong nước,local_case
2022-06-19,533,Trong nước,local_case
2022-06-20,520,Trong nước,local_case
2022-06-21,748,Trong nước,local_case
2022-06-22,946,Trong nước,local_case
2022-06-23,740,Trong nước,local_case
2022-06-24,1639,Trong nước,local_case
2022-06-25,657,Trong nước,local_case
2022-06-26,557,Trong nước,local_case
2022-06-27,637,Trong nước,local_case
2022-06-28,769,Trong nước,local_case
2022-06-29,777,Trong nước,local_case
2022-06-30,839,Trong nước,local_case
2022-07-01,927,Trong nước,local_case
2022-07-02,730,Trong nước,local_case
2022-07-03,511,Trong nước,local_case
2022-07-04,685,Trong nước,local_case
2022-07-05,989,Trong nước,local_case
2022-07-06,913,Trong nước,local_case
2022-07-07,913,Trong nước,local_case
2022-07-08,800,Trong nước,local_case
2022-07-09,1406,Trong nước,local_case
2022-07-10,465,Trong nước,local_case
2022-07-11,568,Trong nước,local_case
2022-07-12,873,Trong nước,local_case
2022-07-13,1001,Trong nước,local_case
2022-07-14,932,Trong nước,local_case
2022-07-15,956,Trong nước,local_case
2022-07-16,705,Trong nước,local_case
2022-07-17,745,Trong nước,local_case
2022-07-18,840,Trong nước,local_case
2022-07-19,1085,Trong nước,local_case
2022-07-20,1161,Trong nước,local_case
2022-07-21,1292,Trong nước,local_case
2022-07-22,1142,Trong nước,local_case
2022-07-23,1071,Trong nước,local_case
2022-07-24,748,Trong nước,local_case
2022-07-25,896,Trong nước,local_case
2022-07-26,1460,Trong nước,local_case
2022-07-27,2672,Trong nước,local_case
2022-07-28,1697,Trong nước,local_case
2022-07-29,1803,Trong nước,local_case
2022-07-30,1668,Trong nước,local_case
2022-07-31,1477,Trong nước,local_case
2022-08-01,1377,Trong nước,local_case
2022-08-02,2000,Trong nước,local_case
2022-08-03,2096,Trong nước,local_case
2022-08-04,202008,Trong nước,local_case
2022-08-05,2074,Trong nước,local_case
2022-08-06,1609,Trong nước,local_case
2022-08-07,1381,Trong nước,local_case
2022-08-08,1705,Trong nước,local_case
2022-08-09,2340,Trong nước,local_case
2022-08-10,2010,Trong nước,local_case
2022-08-11,6775,Trong nước,local_case
2022-08-12,2192,Trong nước,local_case
2022-08-13,1815,Trong nước,local_case
2022-08-14,0,Trong nước,local_case
2022-08-15,1695,Trong nước,local_case
2022-08-16,2983,Trong nước,local_case
2022-08-17,2814,Trong nước,local_case
2022-08-18,3295,Trong nước,local_case
2022-08-19,2983,Trong nước,local_case
2022-08-20,2704,Trong nước,local_case
2022-08-21,1561,Trong nước,local_case
2022-08-22,2197,Trong nước,local_case
2022-08-23,3195,Trong nước,local_case
2022-08-24,3591,Trong nước,local_case
2022-08-25,3342,Trong nước,local_case
2022-08-26,3195,Trong nước,local_case
2022-08-27,2197,Trong nước,local_case
2022-08-28,1705,Trong nước,local_case
2022-08-29,2409,Trong nước,local_case
2022-08-30,3241,Trong nước,local_case
2022-08-31,2727,Trong nước,local_case
2022-09-01,52,Trong nước,local_case
2022-09-02,1548,Trong nước,local_case
2022-09-03,1595,Trong nước,local_case
2022-09-04,1390,Trong nước,local_case
2022-09-05,2161,Trong nước,local_case
2022-09-06,3694,Trong nước,local_case
2022-09-07,3878,Trong nước,local_case
2022-09-08,3191,Trong nước,local_case
2022-09-09,3644,Trong nước,local_case
2022-09-10,2498,Trong nước,local_case
2022-09-11,1643,Trong nước,local_case
2022-09-12,2013,Trong nước,local_case
2022-09-13,3301,Trong nước,local_case
2022-09-14,3107,Trong nước,local_case
2022-09-15,2963,Trong nước,local_case
2022-09-16,3080,Trong nước,local_case
2022-09-17,2479,Trong nước,local_case
2022-09-18,1891,Trong nước,local_case
2022-09-19,1778,Trong nước,local_case
2022-09-20,3177,Trong nước,local_case
2022-09-21,2287,Trong nước,local_case
2022-09-22,1928,Trong nước,local_case
2022-09-23,2545,Trong nước,local_case
2022-09-24,1176,Trong nước,local_case
2022-09-25,961,Trong nước,local_case
2022-09-26,1432,Trong nước,local_case
2022-09-27,1585,Trong nước,local_case
2022-09-28,1587,Trong nước,local_case
2022-09-29,978,Trong nước,local_case
2022-09-30,1470,Trong nước,local_case
2022-10-01,671,Trong nước,local_case
2022-10-02,490,Trong nước,local_case
2022-10-03,796,Trong nước,local_case
2022-10-04,1020,Trong nước,local_case
2020-01-23,0,Tử vong,death_case
2020-01-24,0,Tử vong,death_case
2020-01-25,0,Tử vong,death_case
2020-01-26,0,Tử vong,death_case
2020-01-27,0,Tử vong,death_case
2020-01-28,0,Tử vong,death_case
2020-01-29,0,Tử vong,death_case
2020-01-30,0,Tử vong,death_case
2020-01-31,0,Tử vong,death_case
2020-02-01,0,Tử vong,death_case
2020-02-02,0,Tử vong,death_case
2020-02-03,0,Tử vong,death_case
2020-02-04,0,Tử vong,death_case
2020-02-05,0,Tử vong,death_case
2020-02-06,0,Tử vong,death_case
2020-02-07,0,Tử vong,death_case
2020-02-08,0,Tử vong,death_case
2020-02-09,0,Tử vong,death_case
2020-02-10,0,Tử vong,death_case
2020-02-11,0,Tử vong,death_case
2020-02-12,0,Tử vong,death_case
2020-02-13,0,Tử vong,death_case
2020-02-14,0,Tử vong,death_case
2020-02-15,0,Tử vong,death_case
2020-02-16,0,Tử vong,death_case
2020-02-17,0,Tử vong,death_case
2020-02-18,0,Tử vong,death_case
2020-02-19,0,Tử vong,death_case
2020-03-06,0,Tử vong,death_case
2020-03-07,0,Tử vong,death_case
2020-03-08,0,Tử vong,death_case
2020-03-09,0,Tử vong,death_case
2020-03-10,0,Tử vong,death_case
2020-03-11,0,Tử vong,death_case
2020-03-12,0,Tử vong,death_case
2020-03-13,0,Tử vong,death_case
2020-03-14,0,Tử vong,death_case
2020-03-15,0,Tử vong,death_case
2020-03-16,0,Tử vong,death_case
2020-03-17,0,Tử vong,death_case
2020-03-18,0,Tử vong,death_case
2020-03-19,0,Tử vong,death_case
2020-03-20,0,Tử vong,death_case
2020-03-21,0,Tử vong,death_case
2020-03-22,0,Tử vong,death_case
2020-03-23,0,Tử vong,death_case
2020-03-24,0,Tử vong,death_case
2020-03-25,0,Tử vong,death_case
2020-03-26,0,Tử vong,death_case
2020-03-27,0,Tử vong,death_case
2020-03-28,0,Tử vong,death_case
2020-03-29,0,Tử vong,death_case
2020-03-30,0,Tử vong,death_case
2020-03-31,0,Tử vong,death_case
2020-04-01,0,Tử vong,death_case
2020-04-02,0,Tử vong,death_case
2020-04-03,0,Tử vong,death_case
2020-04-04,0,Tử vong,death_case
2020-04-05,0,Tử vong,death_case
2020-04-06,0,Tử vong,death_case
2020-04-07,0,Tử vong,death_case
2020-04-08,0,Tử vong,death_case
2020-04-09,0,Tử vong,death_case
2020-04-10,0,Tử vong,death_case
2020-04-11,0,Tử vong,death_case
2020-04-12,0,Tử vong,death_case
2020-04-13,0,Tử vong,death_case
2020-04-14,0,Tử vong,death_case
2020-04-15,0,Tử vong,death_case
2020-04-16,0,Tử vong,death_case
2020-04-17,0,Tử vong,death_case
2020-04-18,0,Tử vong,death_case
2020-04-19,0,Tử vong,death_case
2020-04-20,0,Tử vong,death_case
2020-04-21,0,Tử vong,death_case
2020-04-22,0,Tử vong,death_case
2020-04-23,0,Tử vong,death_case
2020-04-24,0,Tử vong,death_case
2020-04-25,0,Tử vong,death_case
2020-04-26,0,Tử vong,death_case
2020-04-27,0,Tử vong,death_case
2020-04-28,0,Tử vong,death_case
2020-04-29,0,Tử vong,death_case
2020-04-30,0,Tử vong,death_case
2020-05-01,0,Tử vong,death_case
2020-05-03,0,Tử vong,death_case
2020-05-04,0,Tử vong,death_case
2020-05-05,0,Tử vong,death_case
2020-05-06,0,Tử vong,death_case
2020-05-07,0,Tử vong,death_case
2020-05-08,0,Tử vong,death_case
2020-05-09,0,Tử vong,death_case
2020-05-10,0,Tử vong,death_case
2020-05-11,0,Tử vong,death_case
2020-05-12,0,Tử vong,death_case
2020-05-13,0,Tử vong,death_case
2020-05-14,0,Tử vong,death_case
2020-05-15,0,Tử vong,death_case
2020-05-16,0,Tử vong,death_case
2020-05-17,0,Tử vong,death_case
2020-05-18,0,Tử vong,death_case
2020-05-19,0,Tử vong,death_case
2020-05-20,0,Tử vong,death_case
2020-05-21,0,Tử vong,death_case
2020-05-22,0,Tử vong,death_case
2020-05-23,0,Tử vong,death_case
2020-05-24,0,Tử vong,death_case
2020-05-25,0,Tử vong,death_case
2020-05-26,0,Tử vong,death_case
2020-05-27,0,Tử vong,death_case
2020-05-28,0,Tử vong,death_case
2020-05-29,0,Tử vong,death_case
2020-05-30,0,Tử vong,death_case
2020-05-31,0,Tử vong,death_case
2020-06-01,0,Tử vong,death_case
2020-06-02,1,Tử vong,death_case
2020-06-03,0,Tử vong,death_case
2020-06-04,0,Tử vong,death_case
2020-06-05,0,Tử vong,death_case
2020-06-06,0,Tử vong,death_case
2020-06-07,0,Tử vong,death_case
2020-06-08,0,Tử vong,death_case
2020-06-09,0,Tử vong,death_case
2020-06-10,0,Tử vong,death_case
2020-06-11,0,Tử vong,death_case
2020-06-12,0,Tử vong,death_case
2020-06-13,0,Tử vong,death_case
2020-06-14,0,Tử vong,death_case
2020-06-15,0,Tử vong,death_case
2020-06-16,0,Tử vong,death_case
2020-06-17,0,Tử vong,death_case
2020-06-18,0,Tử vong,death_case
2020-06-19,0,Tử vong,death_case
2020-06-20,0,Tử vong,death_case
2020-06-21,0,Tử vong,death_case
2020-06-22,0,Tử vong,death_case
2020-06-23,0,Tử vong,death_case
2020-06-24,0,Tử vong,death_case
2020-06-25,0,Tử vong,death_case
2020-06-26,0,Tử vong,death_case
2020-06-27,0,Tử vong,death_case
2020-06-28,0,Tử vong,death_case
2020-06-29,0,Tử vong,death_case
2020-06-30,0,Tử vong,death_case
2020-07-01,0,Tử vong,death_case
2020-07-02,0,Tử vong,death_case
2020-07-03,0,Tử vong,death_case
2020-07-04,0,Tử vong,death_case
2020-07-06,0,Tử vong,death_case
2020-07-07,0,Tử vong,death_case
2020-07-08,0,Tử vong,death_case
2020-07-09,0,Tử vong,death_case
2020-07-10,0,Tử vong,death_case
2020-07-11,0,Tử vong,death_case
2020-07-12,0,Tử vong,death_case
2020-07-13,0,Tử vong,death_case
2020-07-14,0,Tử vong,death_case
2020-07-15,0,Tử vong,death_case
2020-07-16,0,Tử vong,death_case
2020-07-17,0,Tử vong,death_case
2020-07-18,0,Tử vong,death_case
2020-07-19,0,Tử vong,death_case
2020-07-20,0,Tử vong,death_case
2020-07-21,0,Tử vong,death_case
2020-07-22,0,Tử vong,death_case
2020-07-23,0,Tử vong,death_case
2020-07-24,0,Tử vong,death_case
2020-07-25,0,Tử vong,death_case
2020-07-26,0,Tử vong,death_case
2020-07-27,0,Tử vong,death_case
2020-07-28,0,Tử vong,death_case
2020-07-29,0,Tử vong,death_case
2020-07-30,0,Tử vong,death_case
2020-07-31,4,Tử vong,death_case
2020-08-01,1,Tử vong,death_case
2020-08-02,3,Tử vong,death_case
2020-08-03,0,Tử vong,death_case
2020-08-04,2,Tử vong,death_case
2020-08-05,0,Tử vong,death_case
2020-08-06,2,Tử vong,death_case
2020-08-07,0,Tử vong,death_case
2020-08-08,0,Tử vong,death_case
2020-08-09,1,Tử vong,death_case
2020-08-10,4,Tử vong,death_case
2020-08-11,1,Tử vong,death_case
2020-08-12,1,Tử vong,death_case
2020-08-13,4,Tử vong,death_case
2020-08-14,0,Tử vong,death_case
2020-08-15,2,Tử vong,death_case
2020-08-16,1,Tử vong,death_case
2020-08-17,0,Tử vong,death_case
2020-08-18,1,Tử vong,death_case
2020-08-19,0,Tử vong,death_case
2020-08-20,0,Tử vong,death_case
2020-08-21,0,Tử vong,death_case
2020-08-22,1,Tử vong,death_case
2020-08-23,1,Tử vong,death_case
2020-08-24,0,Tử vong,death_case
2020-08-25,0,Tử vong,death_case
2020-08-26,2,Tử vong,death_case
2020-08-27,1,Tử vong,death_case
2020-08-28,0,Tử vong,death_case
2020-08-29,2,Tử vong,death_case
2020-08-30,0,Tử vong,death_case
2020-08-31,0,Tử vong,death_case
2020-09-01,0,Tử vong,death_case
2020-09-02,0,Tử vong,death_case
2020-09-03,1,Tử vong,death_case
2020-09-04,0,Tử vong,death_case
2020-09-05,0,Tử vong,death_case
2020-09-06,0,Tử vong,death_case
2020-09-07,0,Tử vong,death_case
2020-09-08,0,Tử vong,death_case
2020-09-09,0,Tử vong,death_case
2020-09-10,0,Tử vong,death_case
2020-09-11,0,Tử vong,death_case
2020-09-12,0,Tử vong,death_case
2020-09-13,0,Tử vong,death_case
2020-09-14,0,Tử vong,death_case
2020-09-15,0,Tử vong,death_case
2020-09-16,0,Tử vong,death_case
2020-09-17,0,Tử vong,death_case
2020-09-18,0,Tử vong,death_case
2020-09-19,0,Tử vong,death_case
2020-09-20,0,Tử vong,death_case
2020-09-21,0,Tử vong,death_case
2020-09-22,0,Tử vong,death_case
2020-09-23,0,Tử vong,death_case
2020-09-24,0,Tử vong,death_case
2020-09-25,0,Tử vong,death_case
2020-09-26,0,Tử vong,death_case
2020-09-27,0,Tử vong,death_case
2020-09-28,0,Tử vong,death_case
2020-09-29,0,Tử vong,death_case
2020-09-30,0,Tử vong,death_case
2020-10-01,0,Tử vong,death_case
2020-10-02,0,Tử vong,death_case
2020-10-03,0,Tử vong,death_case
2020-10-04,0,Tử vong,death_case
2020-10-05,0,Tử vong,death_case
2020-10-06,0,Tử vong,death_case
2020-10-07,0,Tử vong,death_case
2020-10-08,0,Tử vong,death_case
2020-10-09,0,Tử vong,death_case
2020-10-10,0,Tử vong,death_case
2020-10-11,0,Tử vong,death_case
2020-10-12,0,Tử vong,death_case
2020-10-13,0,Tử vong,death_case
2020-10-14,0,Tử vong,death_case
2020-10-15,0,Tử vong,death_case
2020-10-16,0,Tử vong,death_case
2020-10-17,0,Tử vong,death_case
2020-10-18,0,Tử vong,death_case
2020-10-19,0,Tử vong,death_case
2020-10-20,0,Tử vong,death_case
2020-10-21,0,Tử vong,death_case
2020-10-22,0,Tử vong,death_case
2020-10-23,0,Tử vong,death_case
2020-10-24,0,Tử vong,death_case
2020-10-25,0,Tử vong,death_case
2020-10-26,0,Tử vong,death_case
2020-10-27,0,Tử vong,death_case
2020-10-28,0,Tử vong,death_case
2020-10-29,0,Tử vong,death_case
2020-10-30,0,Tử vong,death_case
2020-10-31,0,Tử vong,death_case
2020-11-01,0,Tử vong,death_case
2020-11-02,0,Tử vong,death_case
2020-11-03,0,Tử vong,death_case
2020-11-04,0,Tử vong,death_case
2020-11-05,0,Tử vong,death_case
2020-11-06,0,Tử vong,death_case
2020-11-07,0,Tử vong,death_case
2020-11-08,0,Tử vong,death_case
2020-11-09,0,Tử vong,death_case
2020-11-10,0,Tử vong,death_case
2020-11-11,0,Tử vong,death_case
2020-11-12,0,Tử vong,death_case
2020-11-13,0,Tử vong,death_case
2020-11-14,0,Tử vong,death_case
2020-11-15,0,Tử vong,death_case
2020-11-16,0,Tử vong,death_case
2020-11-17,0,Tử vong,death_case
2020-11-18,0,Tử vong,death_case
2020-11-19,0,Tử vong,death_case
2020-11-20,0,Tử vong,death_case
2020-11-21,0,Tử vong,death_case
2020-11-22,0,Tử vong,death_case
2020-11-23,0,Tử vong,death_case
2020-11-24,0,Tử vong,death_case
2020-11-25,0,Tử vong,death_case
2020-11-26,0,Tử vong,death_case
2020-11-27,0,Tử vong,death_case
2020-11-28,0,Tử vong,death_case
2020-11-29,0,Tử vong,death_case
2020-11-30,0,Tử vong,death_case
2020-12-01,0,Tử vong,death_case
2020-12-02,0,Tử vong,death_case
2020-12-03,0,Tử vong,death_case
2020-12-04,0,Tử vong,death_case
2020-12-05,0,Tử vong,death_case
2020-12-06,0,Tử vong,death_case
2020-12-07,0,Tử vong,death_case
2020-12-08,0,Tử vong,death_case
2020-12-09,0,Tử vong,death_case
2020-12-10,0,Tử vong,death_case
2020-12-11,0,Tử vong,death_case
2020-12-12,0,Tử vong,death_case
2020-12-13,0,Tử vong,death_case
2020-12-14,0,Tử vong,death_case
2020-12-15,0,Tử vong,death_case
2020-12-16,0,Tử vong,death_case
2020-12-17,0,Tử vong,death_case
2020-12-18,0,Tử vong,death_case
2020-12-19,0,Tử vong,death_case
2020-12-20,0,Tử vong,death_case
2020-12-21,0,Tử vong,death_case
2020-12-22,0,Tử vong,death_case
2020-12-23,0,Tử vong,death_case
2020-12-24,0,Tử vong,death_case
2020-12-25,0,Tử vong,death_case
2020-12-26,0,Tử vong,death_case
2020-12-27,0,Tử vong,death_case
2020-12-28,0,Tử vong,death_case
2020-12-29,0,Tử vong,death_case
2020-12-30,0,Tử vong,death_case
2020-12-31,0,Tử vong,death_case
2021-01-01,0,Tử vong,death_case
2021-01-02,0,Tử vong,death_case
2021-01-03,0,Tử vong,death_case
2021-01-04,0,Tử vong,death_case
2021-01-05,0,Tử vong,death_case
2021-01-06,0,Tử vong,death_case
2021-01-07,0,Tử vong,death_case
2021-01-08,0,Tử vong,death_case
2021-01-09,0,Tử vong,death_case
2021-01-10,0,Tử vong,death_case
2021-01-11,0,Tử vong,death_case
2021-01-12,0,Tử vong,death_case
2021-01-13,0,Tử vong,death_case
2021-01-14,0,Tử vong,death_case
2021-01-15,0,Tử vong,death_case
2021-01-16,0,Tử vong,death_case
2021-01-17,0,Tử vong,death_case
2021-01-18,0,Tử vong,death_case
2021-01-19,0,Tử vong,death_case
2021-01-20,0,Tử vong,death_case
2021-01-21,0,Tử vong,death_case
2021-01-22,0,Tử vong,death_case
2021-01-23,0,Tử vong,death_case
2021-01-24,0,Tử vong,death_case
2021-01-25,0,Tử vong,death_case
2021-01-26,0,Tử vong,death_case
2021-01-27,0,Tử vong,death_case
2021-01-28,0,Tử vong,death_case
2021-01-29,0,Tử vong,death_case
2021-01-30,0,Tử vong,death_case
2021-01-31,0,Tử vong,death_case
2021-02-01,0,Tử vong,death_case
2021-02-02,0,Tử vong,death_case
2021-02-03,0,Tử vong,death_case
2021-02-04,0,Tử vong,death_case
2021-02-05,0,Tử vong,death_case
2021-02-06,0,Tử vong,death_case
2021-02-07,0,Tử vong,death_case
2021-02-08,0,Tử vong,death_case
2021-02-09,0,Tử vong,death_case
2021-02-10,0,Tử vong,death_case
2021-02-11,0,Tử vong,death_case
2021-02-12,0,Tử vong,death_case
2021-02-13,0,Tử vong,death_case
2021-02-14,0,Tử vong,death_case
2021-02-15,0,Tử vong,death_case
2021-02-16,0,Tử vong,death_case
2021-02-17,0,Tử vong,death_case
2021-02-18,0,Tử vong,death_case
2021-02-19,0,Tử vong,death_case
2021-02-20,0,Tử vong,death_case
2021-02-21,0,Tử vong,death_case
2021-02-22,0,Tử vong,death_case
2021-02-23,0,Tử vong,death_case
2021-02-24,0,Tử vong,death_case
2021-02-25,0,Tử vong,death_case
2021-02-26,0,Tử vong,death_case
2021-02-27,0,Tử vong,death_case
2021-02-28,0,Tử vong,death_case
2021-03-01,0,Tử vong,death_case
2021-03-02,0,Tử vong,death_case
2021-03-03,0,Tử vong,death_case
2021-03-04,0,Tử vong,death_case
2021-03-05,0,Tử vong,death_case
2021-03-06,0,Tử vong,death_case
2021-03-07,0,Tử vong,death_case
2021-03-08,0,Tử vong,death_case
2021-03-09,0,Tử vong,death_case
2021-03-10,0,Tử vong,death_case
2021-03-11,0,Tử vong,death_case
2021-03-12,0,Tử vong,death_case
2021-03-13,0,Tử vong,death_case
2021-03-14,0,Tử vong,death_case
2021-03-15,0,Tử vong,death_case
2021-03-16,0,Tử vong,death_case
2021-03-17,0,Tử vong,death_case
2021-03-18,0,Tử vong,death_case
2021-03-19,0,Tử vong,death_case
2021-03-20,0,Tử vong,death_case
2021-03-21,0,Tử vong,death_case
2021-03-22,0,Tử vong,death_case
2021-03-23,0,Tử vong,death_case
2021-03-24,0,Tử vong,death_case
2021-03-25,0,Tử vong,death_case
2021-03-26,0,Tử vong,death_case
2021-03-27,0,Tử vong,death_case
2021-03-28,0,Tử vong,death_case
2021-03-29,0,Tử vong,death_case
2021-03-30,0,Tử vong,death_case
2021-03-31,0,Tử vong,death_case
2021-04-01,0,Tử vong,death_case
2021-04-02,0,Tử vong,death_case
2021-04-03,0,Tử vong,death_case
2021-04-04,0,Tử vong,death_case
2021-04-05,0,Tử vong,death_case
2021-04-06,0,Tử vong,death_case
2021-04-07,0,Tử vong,death_case
2021-04-08,0,Tử vong,death_case
2021-04-09,0,Tử vong,death_case
2021-04-10,0,Tử vong,death_case
2021-04-11,0,Tử vong,death_case
2021-04-12,0,Tử vong,death_case
2021-04-13,0,Tử vong,death_case
2021-04-14,0,Tử vong,death_case
2021-04-15,0,Tử vong,death_case
2021-04-16,0,Tử vong,death_case
2021-04-17,0,Tử vong,death_case
2021-04-18,0,Tử vong,death_case
2021-04-19,0,Tử vong,death_case
2021-04-20,0,Tử vong,death_case
2021-04-21,0,Tử vong,death_case
2021-04-22,0,Tử vong,death_case
2021-04-23,0,Tử vong,death_case
2021-04-24,0,Tử vong,death_case
2021-04-25,0,Tử vong,death_case
2021-04-26,0,Tử vong,death_case
2021-04-27,0,Tử vong,death_case
2021-04-28,0,Tử vong,death_case
2021-04-29,0,Tử vong,death_case
2021-04-30,0,Tử vong,death_case
2021-05-01,0,Tử vong,death_case
2021-05-02,0,Tử vong,death_case
2021-05-03,0,Tử vong,death_case
2021-05-04,0,Tử vong,death_case
2021-05-05,0,Tử vong,death_case
2021-05-06,0,Tử vong,death_case
2021-05-07,0,Tử vong,death_case
2021-05-08,0,Tử vong,death_case
2021-05-09,0,Tử vong,death_case
2021-05-10,0,Tử vong,death_case
2021-05-11,0,Tử vong,death_case
2021-05-12,0,Tử vong,death_case
2021-05-13,0,Tử vong,death_case
2021-05-14,0,Tử vong,death_case
2021-05-15,1,Tử vong,death_case
2021-05-16,0,Tử vong,death_case
2021-05-17,1,Tử vong,death_case
2021-05-18,0,Tử vong,death_case
2021-05-19,0,Tử vong,death_case
2021-05-20,2,Tử vong,death_case
2021-05-21,2,Tử vong,death_case
2021-05-22,0,Tử vong,death_case
2021-05-23,1,Tử vong,death_case
2021-05-24,2,Tử vong,death_case
2021-05-25,0,Tử vong,death_case
2021-05-26,1,Tử vong,death_case
2021-05-27,1,Tử vong,death_case
2021-05-28,1,Tử vong,death_case
2021-05-29,0,Tử vong,death_case
2021-05-30,0,Tử vong,death_case
2021-05-31,0,Tử vong,death_case
2021-06-01,0,Tử vong,death_case
2021-06-02,0,Tử vong,death_case
2021-06-03,0,Tử vong,death_case
